	x
6900	5
8689	5
12221	2
17656	3
18378	5
22934	2
26347	1
28777	3
31313	5
34951	3
36777	1
40605	3
42310	3
45040	2
46200	2
47524	1
49135	2
52157	3
56236	2
58159	6
60264	4
64341	5
67593	3
68588	3
69945	1
71684	2
77753	3
78684	2
79362	3
82469	2
86606	2
90581	6
94211	4
98196	2
100912	4
101904	1
103409	7
105856	5
110666	3
115450	2
120932	4
122452	6
123880	5
125498	4
126952	2
128495	3
130056	2
131907	2
133120	3
138170	2
140559	2
150036	2
151210	6
151557	6
153826	3
156108	2
157602	5
158506	3
159714	2
163981	5
165177	3
167267	6
171708	5
176677	2
178784	2
180450	4
183158	5
183651	2
190270	6
191363	3
193429	6
196999	1
198632	6
200875	3
203621	2
205639	3
212125	3
212815	2
214412	1
217047	2
218562	6
218841	5
221593	3
225423	2
225610	2
226082	2
230580	6
232785	2
237148	3
238881	2
238977	3
239842	1
241667	3
243603	4
244469	5
248664	1
249894	7
252543	2
254429	1
254746	1
255808	5
260391	5
262728	3
264563	3
266656	1
267920	3
270115	7
271805	2
274055	3
281165	1
283512	4
286739	1
289822	3
291242	3
294212	2
297667	1
304211	1
304373	5
306557	2
307618	2
308987	5
310734	2
316722	3
317795	4
319928	3
321681	2
325009	5
330400	1
335423	2
341240	3
343430	8
345316	7
348680	3
352142	1
357208	3
361517	3
364488	3
367047	5
367873	1
370028	4
370168	2
372859	5
377315	2
379947	5
381405	2
385124	5
385828	3
387646	2
388515	5
391119	6
392802	5
398228	3
400404	5
404487	5
406266	3
407438	2
414186	2
415286	5
419854	2
423545	6
428346	2
432640	2
433564	2
441081	5
444361	5
448246	3
451577	1
456468	3
459658	2
460561	5
465964	7
469879	3
472238	5
473344	5
474510	2
474893	2
477361	2
480106	1
484681	2
486142	6
494180	3
494606	2
497256	4
499157	1
502788	2
505049	1
506017	1
507852	1
512978	2
513789	2
514784	2
518352	2
522759	5
524881	6
528127	2
530197	3
531903	5
533287	2
534643	2
537901	3
541150	2
543378	3
28523	3
29559	2
43235	4
56958	5
60585	4
65747	3
68033	3
69019	5
80099	3
95581	5
125468	2
131746	3
139503	3
141816	7
151264	4
163793	4
164376	2
166194	5
170743	3
181542	4
192060	4
205743	5
215772	2
218655	5
220876	2
222091	6
225601	5
235385	5
238734	2
239455	6
244002	3
249770	2
254631	5
261239	2
271169	2
281240	5
302162	4
306358	2
306865	3
318566	2
320375	5
343984	3
360977	3
363144	3
373001	2
378944	3
381384	2
386257	5
390810	2
397477	6
398236	3
403811	2
420216	2
440135	5
472322	6
479630	5
485260	5
495096	5
500500	2
506584	3
513055	3
515983	2
523551	2
532401	2
100616	8
238490	8
63875	2
10061	3
89960	2
138730	2
305960	2
392255	2
435880	3
522097	2
100619	1
409730	2
367331	2
100626	4
192241	2
514597	6
208367	4
234780	3
100633	1
246821	1
137698	2
10064	1
22699	3
205597	1
250213	1
340570	1
394879	1
162779	1
166171	1
267593	1
424621	1
523421	1
100659	4
190843	4
274502	4
297680	4
316503	2
395408	4
534815	2
116399	2
523741	2
124420	2
428971	2
192293	1
379372	1
425837	1
446403	1
100685	2
157975	3
233906	2
345521	4
444247	4
198149	4
10069	3
125278	7
202104	1
281142	5
536485	7
543157	1
547962	7
54388	3
105168	4
108868	11
122250	6
128338	12
154060	5
186044	4
206962	9
216811	4
271205	5
350889	6
368602	8
438910	6
467201	10
497943	4
536239	9
537303	3
538479	4
542963	5
544490	15
545032	9
546893	5
123639	1
495279	1
374971	3
100705	4
110033	3
151871	4
335885	4
414867	4
130423	1
524083	1
172813	3
100716	3
190167	2
485302	3
442802	3
100721	3
173403	4
311111	4
345202	2
396613	3
518865	2
543484	7
340885	2
487214	4
345746	5
100726	4
300564	4
160579	2
413376	2
88358	8
100732	5
175097	3
534513	2
141366	6
528200	4
100737	5
116488	5
117838	7
175795	3
194745	6
212042	6
228380	3
239897	8
310166	6
396992	5
404968	8
415428	5
448163	6
482131	6
112520	8
117690	5
119662	6
341551	3
401941	6
412184	6
440519	6
458063	6
202606	5
100738	1
270807	1
100739	6
538947	6
10612	3
15697	6
18601	5
26471	2
32285	3
36871	5
47371	3
69687	3
73631	2
86046	4
87271	3
90409	6
102511	4
103658	4
110044	5
116156	4
120189	3
129150	4
132684	3
143198	3
147565	2
152464	3
153201	5
159356	3
161477	4
166628	3
170097	3
175075	6
184431	4
186895	3
195819	3
208663	8
215561	2
220381	5
223782	3
229486	7
235974	3
242601	3
250216	6
260278	2
269444	5
271981	3
274894	3
278654	3
284849	3
290582	4
292078	3
297149	2
302481	3
303738	6
312165	3
324382	3
328486	2
335218	3
339728	3
341853	3
344555	2
353370	2
355941	3
360442	3
365865	3
369736	3
373898	6
377327	2
380602	3
395907	3
403139	3
407408	3
411560	6
425235	6
429980	4
431842	3
436564	3
439680	3
443051	3
454683	6
468556	3
472436	8
482465	3
487710	5
492493	5
497635	3
506340	5
515080	2
517772	7
521782	2
529556	3
535555	2
541863	3
29643	3
77115	4
86122	3
90109	3
93210	5
170100	3
176593	8
186814	7
192467	3
200763	3
213671	3
227511	3
233585	5
242026	3
243580	4
256916	3
302305	6
302599	3
311273	4
319996	4
330991	3
340594	5
343660	3
379159	4
422714	3
427360	6
430478	5
433691	7
437940	4
470058	7
476646	8
511851	4
539342	3
100741	3
541037	2
223231	1
100749	13
403257	6
157110	9
547026	8
163850	9
209682	4
547512	6
13111	2
48076	2
90231	2
102596	2
183366	2
271074	2
299210	2
326118	2
351415	2
362694	2
375426	2
397782	3
425266	2
489540	3
542735	2
173544	8
232015	6
324317	7
100754	8
202669	4
447830	4
71304	2
10076	2
50867	2
105974	4
127576	2
235878	4
410141	2
440314	3
456144	2
485646	2
547918	3
74757	1
118357	2
196689	3
366874	7
547913	3
547919	9
11085	1
71321	1
130824	2
221721	2
226391	2
235109	1
288535	2
315851	1
406366	2
414624	1
458238	2
489572	2
100773	3
204712	1
450585	4
131463	2
348695	1
10077	2
139044	2
532404	1
100775	2
359863	3
419233	3
200097	2
100782	5
272911	3
337860	3
115906	4
100791	1
440203	1
131177	4
154758	2
282170	2
337549	2
417864	2
466506	5
10079	3
79815	2
122650	1
223911	1
265807	2
317486	2
396969	2
424937	4
100795	3
495961	2
290189	2
424936	3
494574	2
162197	1
100813	3
297569	4
394698	4
341041	1
100817	3
233650	3
472165	3
107870	3
171645	3
175081	3
299378	4
396012	3
460828	2
491360	3
100825	3
262351	3
346600	4
434763	3
108684	3
288325	2
441589	6
100828	6
539808	4
33157	6
181711	6
352973	5
1008	6
70758	6
266662	4
404540	4
141332	4
173472	4
100846	3
149363	2
228960	1
354287	2
100866	3
271306	3
10086	9
151739	8
260859	7
327415	5
546704	8
545346	5
548376	5
63633	9
288124	6
83884	2
139555	4
548097	3
500789	2
546414	4
100871	4
115673	4
137384	3
193630	2
284403	1
100881	2
378311	2
224615	4
410709	5
100883	4
423234	4
9573	4
266051	6
357097	4
529098	5
38244	1
100904	3
208320	7
100907	3
218518	3
266612	5
440029	3
453451	2
310309	1
311601	1
315620	1
433118	1
492193	1
510767	1
10092	5
18491	2
30645	4
43910	2
55527	2
76374	4
87674	3
108749	6
127133	3
162250	3
178737	4
182258	5
186985	5
202160	5
221540	4
246956	3
270594	3
286704	5
299499	2
307386	3
320810	5
343222	2
350237	3
368318	3
398393	4
403622	2
448405	3
457637	5
468937	1
487494	4
492828	6
503989	1
522781	3
541957	2
238193	6
531473	3
403826	1
131690	4
100933	5
262476	5
286921	5
401565	4
208447	5
319603	3
487511	4
216313	4
319255	4
212493	1
10094	3
227731	3
424585	7
506612	6
228650	3
428307	8
533601	5
116627	3
428569	2
39038	1
100946	3
212856	4
456920	2
307665	3
491840	3
175347	6
100965	9
219431	6
544674	11
138550	13
247100	7
545883	10
100978	4
10098	6
250837	9
22067	1
80368	8
137577	6
193224	4
302260	1
543384	4
25378	4
136453	7
157400	8
488335	4
10099	1
128671	1
349759	1
101005	6
128877	4
240370	5
296996	5
378949	5
402831	5
103345	5
193226	6
243049	5
152380	3
201676	2
101007	4
295120	3
354996	2
538827	1
341480	2
333362	3
363860	3
10102	1
33218	1
54055	1
70540	1
128044	2
131772	2
151247	3
162752	4
322053	1
422770	1
471949	3
513726	1
518078	1
101031	6
366522	1
492295	1
115520	5
423732	4
476540	3
101034	4
409624	2
427970	4
274669	6
340394	6
388774	6
186835	1
492757	1
101047	1
310938	1
130212	8
251722	4
330404	7
430444	4
518283	5
533557	5
101051	6
227903	2
10106	3
378408	3
274945	3
429917	5
324798	3
103236	3
199206	5
259673	5
437478	9
449109	2
326444	5
445179	3
10107	7
234859	8
373763	7
485034	5
296217	2
101071	4
450583	3
19950	6
68655	7
166913	10
197283	10
346963	6
353817	10
525426	10
357111	6
101103	1
420488	1
10110	2
179084	2
299056	2
427699	2
477723	1
110482	4
129305	5
149285	5
186707	5
208703	5
285736	3
384513	4
466129	5
538851	5
115444	3
350714	4
1011	4
445707	3
12525	3
54204	2
136798	6
152118	5
200727	3
368140	5
441871	5
489538	6
101	6
41105	3
81019	4
96847	1
124786	5
427650	3
270951	3
10113	2
18816	2
20665	2
49548	2
80692	6
82950	2
92904	7
105733	2
115804	6
122501	2
143471	4
198422	6
234604	2
237001	6
289464	3
327269	6
335281	4
351133	6
359510	2
379764	2
427211	3
437332	7
461236	7
477162	7
511056	6
101139	1
420930	1
311312	2
443754	2
101141	3
350043	3
517342	2
434445	1
131552	2
179682	3
266324	1
322131	2
389546	2
394960	2
457064	2
503797	2
541539	2
274550	2
366439	2
393204	2
399707	2
491991	2
534877	2
101148	3
472872	3
176848	3
277919	4
102544	4
101153	3
302258	2
484445	2
101165	4
109706	8
251836	1
364980	4
10117	3
21327	2
32433	2
35505	2
51719	2
71879	2
109228	2
117074	2
122672	2
126976	2
139166	2
163669	4
183945	2
188030	2
225441	6
233109	2
242677	2
260345	2
275196	2
281026	4
313695	2
335422	2
340697	2
382510	4
411377	2
418206	2
441952	2
462875	2
470822	8
483069	2
491872	2
508266	2
533565	2
539293	2
101172	2
154293	3
444394	2
225974	1
101178	3
287605	2
101184	2
257591	2
392729	1
101196	5
133173	5
322580	4
225817	1
10121	3
153649	2
230917	2
444679	5
456157	4
101215	1
253675	3
319619	3
472862	2
80651	2
528434	5
144106	3
244948	3
381615	3
236362	2
10122	5
28719	2
34235	1
57847	2
65273	1
91174	3
143033	4
150303	5
168710	1
211682	5
232987	3
257271	4
288391	5
300348	2
312419	4
331217	5
383623	2
421450	2
430936	1
438926	2
448664	2
462766	4
483195	2
30649	5
218094	3
230635	3
278027	3
304708	3
329762	3
378583	3
22348	5
41617	3
66293	3
115813	3
147796	2
188615	2
222519	5
307541	5
422922	2
445064	2
464214	4
276765	3
440613	3
106231	3
223812	1
253196	1
327944	3
507861	1
101242	2
307519	2
489985	2
378866	4
101269	3
447568	1
101270	2
541188	2
126762	6
154099	12
302192	11
319383	11
392297	7
421039	10
473728	11
10127	8
417940	8
450889	9
301079	2
366839	10
53372	1
141942	11
282993	7
303558	4
483905	5
129905	6
10129	2
53989	2
145135	2
188931	3
231429	2
323344	2
404792	3
423010	3
490074	2
536499	1
130464	3
538407	3
169400	7
101327	3
124986	2
259608	2
462078	3
118899	7
136837	5
170495	6
247683	2
345534	3
497050	1
48714	3
235059	3
329745	3
446453	3
489256	3
531917	3
187284	2
403614	4
101345	4
287423	3
483616	4
278721	4
524156	2
141407	1
342245	1
180359	2
242004	3
101368	3
540107	1
160926	1
101383	1
330655	1
240217	2
101401	3
225932	1
417933	1
450665	2
500689	1
512207	1
148199	3
457117	3
101403	4
248572	5
101404	4
175421	2
285803	3
522271	2
101406	2
214669	5
101413	3
265216	3
101414	3
123342	3
312673	2
430154	2
113568	2
295240	2
101418	2
269175	2
364236	1
101447	11
180316	7
258803	3
301985	9
476715	9
277853	7
360247	6
306599	1
520294	1
23027	4
428786	4
254475	3
10147	4
450595	4
101474	1
492630	1
60782	3
229893	3
355309	4
426733	2
474904	2
239987	2
496094	2
281124	2
101480	2
170067	2
251493	2
300208	1
396323	2
426088	2
511534	2
183831	2
254994	2
101481	3
200432	2
290727	3
337933	4
448571	3
468381	3
10825	5
56711	10
91246	2
123304	10
144320	7
161645	6
171678	10
208800	6
233811	8
258579	6
286245	10
313181	10
324386	8
390047	2
409816	8
424707	5
434506	8
457994	8
481100	10
483774	10
497373	5
535197	10
323385	9
544274	10
261521	1
313970	1
445122	3
101492	3
304668	1
10149	10
385197	10
112428	6
143084	9
216460	6
433844	8
30877	10
70028	9
168016	8
271402	10
305279	8
408416	6
462355	8
482057	8
486553	8
321958	3
215454	4
370886	2
101496	4
534925	4
117088	2
101512	2
530235	4
231400	9
441874	7
1015	9
466135	9
48220	3
118836	4
178665	3
230337	3
410287	2
447412	3
504461	5
14896	9
21659	9
24397	8
42346	9
57116	7
62867	9
71036	9
75245	9
87626	9
96824	8
115271	7
121482	8
129819	7
140476	7
158674	9
163015	8
166077	8
188698	8
198304	7
203397	7
210462	9
240678	9
254423	9
264309	7
270593	7
278725	9
283440	7
305716	9
320287	9
323371	7
348877	7
354251	9
384795	7
408836	9
412353	7
422063	9
432569	6
438003	6
439622	7
463702	7
472962	7
486888	9
499649	7
514909	7
519672	9
534790	9
109243	7
121462	8
129002	7
132671	9
145089	9
162709	9
165128	7
182587	9
196566	6
202609	7
205505	9
216625	7
233838	9
243863	7
258501	9
514442	6
516992	7
528717	7
538222	9
2797	7
15952	7
21695	9
31200	7
47626	7
61118	7
67051	8
72238	7
80005	7
96812	7
96828	6
169871	9
236665	6
260329	7
266187	7
278146	7
282906	9
292781	5
332703	4
350288	9
354719	4
406975	5
411795	9
417383	7
429082	7
436124	9
438354	9
441268	6
445259	9
476672	4
480884	7
497828	7
501124	7
518655	5
303160	9
315577	7
320858	7
323378	7
259040	9
370812	9
389473	7
476995	8
96829	5
206496	1
101571	2
537694	2
507799	3
101591	3
288648	3
488995	3
159395	2
10162	1
240340	1
126043	3
186970	3
467176	3
515169	2
101626	3
161846	3
385823	3
497258	3
101629	2
498464	2
13717	3
263750	2
369961	2
407126	2
142143	1
341180	2
524089	2
241638	3
410224	2
101646	1
155661	1
429249	1
517897	1
101659	2
490793	2
190062	1
328123	2
101668	2
405565	2
114210	2
101675	4
272574	4
472577	4
425292	2
10167	1
228369	1
316312	1
464630	2
540519	1
113869	3
166555	4
272688	2
511911	4
101689	3
242917	3
264962	3
303644	2
330993	2
355254	3
337345	4
101695	2
302394	3
376485	3
101697	3
135718	5
379461	5
106183	5
101699	3
398139	3
542206	3
305538	3
1017	5
19706	5
153956	3
173545	2
242879	2
279764	3
373367	3
436706	3
484115	3
517330	6
157941	8
243196	1
373533	1
133489	6
170716	6
181801	3
265923	5
465197	3
494157	4
67227	2
131198	8
270735	4
420872	7
474150	3
10172	6
390367	8
101723	7
250284	2
346977	2
501976	6
533998	6
113515	3
131982	4
335700	4
400886	4
523011	5
51361	4
101726	3
183588	6
357596	3
414615	3
463836	3
513089	3
382069	3
429609	3
463980	3
532249	4
185334	1
348474	1
400631	1
109384	4
218315	5
315838	6
341114	4
483920	5
518894	6
146574	8
518892	6
101730	6
10173	4
23001	3
49967	2
67309	4
97768	5
136504	2
152891	2
168678	6
215272	2
219763	4
251671	2
283229	5
325044	2
341868	2
469155	3
502587	2
544345	3
315119	2
101749	1
135959	2
101756	5
436751	5
502255	5
229480	2
319448	2
524495	2
12681	9
26230	9
30362	7
37533	2
41683	11
51532	4
66574	5
79893	12
85118	2
107186	5
112668	9
115230	13
120595	9
129228	13
152758	4
169374	10
180786	11
183575	3
187047	7
213002	7
224131	4
250906	13
280772	6
281082	5
284566	2
295680	12
324080	4
330323	11
337556	7
362023	5
372687	4
378519	4
391732	5
394460	11
402485	4
422756	4
433495	12
462944	5
475324	11
479716	9
489506	11
526855	4
533323	4
539451	5
30706	10
82730	5
186060	3
293626	4
309229	11
328644	5
332016	11
342449	14
384353	14
419295	4
434330	4
473335	9
477570	5
480687	12
524030	12
528150	11
535544	10
10176	14
37182	4
41684	10
60123	4
84146	4
103850	7
115232	10
122520	2
178348	6
309218	2
376461	4
402929	5
20983	10
38970	5
79772	1
115229	5
152778	5
174208	4
284479	6
401351	4
401357	4
401641	10
456694	1
487550	3
548526	3
276188	1
10463	2
50924	2
99704	9
108887	4
123641	2
131816	1
151633	2
153668	7
167794	3
215340	5
217890	4
229812	2
279059	7
284622	2
323396	9
353364	9
408899	2
419331	4
439738	9
473946	4
478808	1
503585	2
531586	2
534370	5
101775	2
296456	1
101778	1
449058	1
208469	4
101807	7
322468	8
374667	7
101808	2
377924	2
10180	2
103534	2
150312	2
241811	2
343878	2
406805	1
461234	1
519455	2
456320	2
101809	2
337731	2
516894	2
90595	4
316513	3
161590	6
101814	2
321070	5
462308	5
167961	5
513958	5
30893	4
67223	2
142876	2
198920	6
229963	2
375318	2
415355	2
438481	2
502179	4
515608	2
523507	2
220699	2
101824	3
408715	3
523485	2
185968	2
262111	2
101843	4
415414	4
152242	6
344826	5
101851	5
477209	4
187832	1
101859	9
177273	2
300679	3
424544	3
106173	3
364875	5
275045	5
10186	5
54342	5
83610	6
183431	5
285429	6
303004	2
328693	5
345357	7
406832	4
493872	3
30959	4
78395	4
90259	5
144430	5
178562	2
191815	2
219455	4
235999	5
298466	4
350016	4
362320	7
476936	5
504007	7
144913	4
195831	4
299806	4
361734	4
508159	4
12757	2
29818	2
34045	2
45690	2
48441	2
49598	2
63860	2
69677	2
72844	2
81146	2
86637	2
88665	1
88688	2
93059	2
98814	2
110773	2
116415	2
122961	2
135177	1
135186	1
142146	1
159729	1
170439	1
208934	1
209800	1
214986	1
218165	2
221114	2
226348	1
230432	1
232161	1
234708	1
242420	2
245372	1
257587	1
280499	2
298223	1
325936	1
332255	2
338775	2
359823	2
366041	2
375211	2
375213	2
383202	2
391568	1
391627	2
392096	2
411155	1
424795	2
427280	5
427879	1
428051	1
435117	1
435121	1
435125	1
435167	1
435172	1
444178	1
459345	1
459356	1
463033	2
466091	1
482212	1
485006	1
486205	3
491224	1
492707	2
496595	2
502811	2
512704	2
520310	2
531365	2
536580	1
539081	2
10187	2
453085	2
224413	1
101885	4
289890	4
101888	1
416737	1
173525	2
262863	2
352426	2
101900	6
257958	4
539207	5
272411	1
107158	5
162518	3
217654	5
294879	5
319408	5
384232	5
427013	3
101908	5
130151	5
312189	5
327373	5
408045	5
467095	5
101909	1
297896	1
329881	1
487512	1
523664	1
531782	1
535798	2
10132	1
65862	2
69732	2
105522	2
128493	2
190405	2
243488	2
308228	2
342241	2
369381	2
441780	2
464603	2
476567	2
516899	2
1110	2
8029	1
28259	1
76136	1
85600	1
126163	2
142393	1
153967	1
168801	1
193183	2
222559	1
231032	2
237474	2
250685	1
266999	2
281514	1
289229	2
317623	4
326175	2
361264	1
378358	1
380984	2
391708	1
404032	2
408447	2
414252	2
432470	1
446234	2
497030	1
526590	2
11362	23
11910	9
12534	5
14032	4
17594	7
17911	1
19108	4
20026	3
22414	1
29957	24
33303	4
35551	5
35838	3
36301	5
36311	5
