"","x"
"783",1120
"199",1199
"857",1693
"559",733
"141",557
"873",897
"528",591
"605",2362
"789",1000
"120",3301
"502",3642
"775",263
"158",45
"333",1167
"118",509
"566",372
"127",840
"239",637
"251",509
"954",443
"542",1752
"393",223
"716",940
"248",900
"516",1361
"991",1066
"563",111
"851",1983
"980",662
"139",544
"322",966
"0",1544
"886",166
"83",292
"543",429
"732",239
"554",12
"935",2841
"587",471
"122",525
"782",3113
"66",422
"149",372
"553",448
"617",595
"748",163
"313",1880
"15",1061
"861",42
"960",3
"372",643
"17",326
"30",1273
"29",635
"119",274
"324",632
"60",64
"470",922
"59",6
"739",292
"273",231
"847",239
"144",39
"319",634
"538",655
"763",70
"457",160
"268",1015
"576",201
"427",281
"243",164
"299",342
"241",227
"1003",126
"863",570
"347",718
"113",344
"16",523
"153",868
"96",337
"229",822
"301",459
"573",568
"284",391
"682",609
"714",135
"197",331
"264",391
"634",405
"590",289
"646",1129
"13",480
"934",259
"939",283
"794",65
"548",103
"879",530
"802",473
"216",582
"157",1178
"522",298
"715",369
"164",468
"374",404
"688",226
"649",121
"647",848
"56",827
"823",817
"11",49
"580",216
"307",51
"679",163
"918",419
"745",217
"318",496
"969",253
"832",1163
"1",117
"618",139
"246",1070
"796",260
"406",71
"368",118
"78",575
"810",501
"774",5028
"910",163
"272",712
"658",743
"421",1090
"871",16
"944",90
"73",341
"633",853
"179",12
"740",341
"526",887
"812",1042
"485",736
"329",726
"98",5947
"650",654
"409",480
"817",559
"466",146
"880",258
"132",175
"92",530
"585",335
"808",278
"791",264
"664",280
"752",498
"995",244
"497",243
"186",211
"223",450
"818",177
"293",833
"190",1665
"26",22
"842",111
"379",225
"366",31
"495",111
"686",308
"656",641
"737",431
"920",1019
"478",244
"843",745
"719",605
"996",3135
"407",278
"365",210
"710",875
"614",618
"439",1085
"872",397
"194",97
"971",566
"957",318
"687",1191
"446",9
"761",616
"828",341
"694",4
"270",143
"151",362
"571",1523
"722",293
"205",57
"773",486
"317",141
"465",116
"483",202
"449",20
"779",270
"350",3
"196",397
"91",491
"181",487
"95",422
"464",320
"323",227
"678",62
"414",634
"310",664
"997",311
"305",282
"230",151
"925",721
"853",133
"780",412
"835",137
"837",471
"404",380
"513",406
"86",754
"994",1202
"152",361
"898",160
"479",144
"754",377
"104",1906
"706",138
"395",29
"845",37
"176",199
"257",86
"901",160
"676",340
"759",248
"12",65
"589",167
"456",80
"883",810
"399",255
"584",156
"320",195
"736",130
"82",351
"777",99
"993",124
"641",558
"208",301
"304",186
"867",79
"896",67
"556",122
"983",39
"905",61
"405",121
"459",55
"102",112
"283",70
"533",5
"371",538
"198",102
"539",8
"10",16
"441",126
"227",251
"447",888
"727",60
"117",583
"242",10
"510",369
"683",57
"549",115
"146",15
"19",115
"690",22
"639",14
"865",170
"477",215
"841",184
"396",28
"276",1
"391",1196
"551",309
"97",44
"922",56
"603",171
"23",1
"711",138
"514",979
"762",654
"519",64
"69",110
"979",148
"819",182
"626",53
"807",130
"622",1121
"734",2
"46",190
"45",230
"341",109
"432",380
"512",309
"976",620
"834",78
"708",49
"520",7
"481",45
"438",84
"285",207
"985",86
"606",33
"471",216
"460",36
"916",34
"640",17
"735",120
"681",23
"705",25
"219",6
"793",1
"259",8
"669",195
"49",11
"330",8
"815",18
"1002",73
"673",9
"593",17
"699",112
"887",112
"79",43
"431",22
"203",27
"767",527
"74",1975
"822",57
"453",14
"594",27
"408",46
"729",125
"361",344
"7",68
"28",399
"908",344
"138",66
"315",65
"110",50
"591",1037
"302",332
"178",7623
"824",17
"244",3
"169",221
"741",25
"848",25
"266",1035
"237",6
"893",49
"445",474
"355",135
"911",8
"413",457
"235",152
"325",15
"206",116
"426",19
"768",28
"623",10
"949",1366
"839",2
"726",3
"990",1148
"50",264
"490",14
"295",273
"265",7
"195",50
"999",13
"162",2
"876",20
"452",5
"496",3
"597",34
"357",1
"436",2
"730",778
"928",25
"18",16
"899",194
"733",22
"349",487
"488",78
"213",25
"800",162
"215",29
"218",4
"972",114
"81",2
"931",122
"269",22
"527",267
"943",175
"804",313
"121",1
"70",575
"627",10
"425",2650
"37",91
"288",4290
"254",44
"448",22
"666",9
"801",22
"389",9
"480",234
"286",4
"225",98
"964",8
"691",27
"721",671
"946",1038
"570",21
"784",923
"468",177
"932",41
"598",29
"757",13
"677",8
"992",47
"271",12
"668",629
"813",923
"348",4
"474",90
"128",1
"961",3
"902",111
"400",108
"238",8
"892",8
"874",554
"484",819
"616",4
"93",11
"289",150
"434",13
"346",50
"665",24
"89",70
"282",7
"262",10
"314",374
"99",288
"929",329
"373",580
"108",2
"109",71
"601",101
"224",151
"895",257
"799",145
"913",248
"163",117
"503",142
"998",2
"1000",266
"55",45
"751",88
"129",25
"345",5
"750",218
"419",8
"47",1
"728",4
"760",4
"51",1
"974",168
"906",93
"962",124
"387",37
"390",228
"919",143
"487",58
"85",7
"155",20
"54",3
"518",552
"651",7
"367",603
"130",26
"611",94
"88",102
"937",18
"860",8
"786",8
"744",374
"376",65
"811",55
"336",66
"888",61
"878",45
"351",205
"33",9
"486",39
"100",1
"68",379
"806",274
"965",8
"545",28
"521",115
"610",254
"621",1
"536",1
"22",13
"154",42
"437",80
"981",8
"57",2
"675",2
"403",16
"177",27
"827",6
"8",128
"201",246
"6",638
"364",412
"836",40
"770",97
"652",62
"588",46
"124",30
"747",21
"508",25
"945",63
"131",34
"653",20
"380",72
"894",60
"202",56
"958",55
"226",76
"975",52
"430",2
"897",20
"524",26
"515",116
"938",3
"209",297
"884",6
"442",28
"613",65
"619",6
"370",4
"71",125
"557",176
"39",24
"331",10
"829",12
"869",13
"217",8
"492",2
"263",18
"574",23
"504",1
"382",9
"394",129
"821",16
"473",25
"44",3
"968",2
"820",3
"386",45
"816",2
"467",3
"385",7
"255",22
"145",1
"476",25
"930",6
"852",26
"27",15
"115",5
"889",26
"240",14
"709",12
"564",5
"87",11
"562",22
"501",11
"359",14
"875",25
"148",7
"967",1
"986",7
"461",19
"637",9
"578",10
"877",2
"661",14
"9",1
"375",1
"297",4
"411",14
"970",4
"475",1
"645",6
"973",1
"36",1
"252",1
"753",2
"831",1
"221",10
"339",142
"378",125
"489",14
"814",273
"655",1
"882",1
"600",25
"172",1
"498",1
"352",4
"212",2
"204",6
"797",5
"182",7
"312",14
"805",3
"340",15
"941",4
"825",5
"183",1
"785",1
"287",1
"717",5
"328",4
"615",6
"222",1
"635",2
"279",5
"412",1
"80",1
"625",5
"94",1
"43",4
"642",1
"583",2
"211",2
"636",1
"756",1
"826",1
"296",3
"525",3
"989",2
"123",1
"567",1
"792",4
"455",2
"63",1
"358",1
"903",1
"982",1
"856",1
"451",15
"579",1
"914",2
"247",10
"864",2
"300",32
"560",1
"210",1
"604",2
"917",5
"725",3
"778",2
"21",5
"507",28
"3",4
"689",1
"384",1
"667",4
"781",2
"632",1
"20",1
