"","x"
"428",14
"429",20
"430",22
"433",18
"438",14
"439",15
"442",7
"445",13
"446",11
"447",19
"448",12
"453",61
"458",12
"463",16
"464",12
"465",2
"467",18
"468",15
"472",2
"473",14
"474",13
"475",13
"476",14
"480",14
"483",14
"484",12
"485",7
"486",17
"487",21
"489",12
"493",16
"495",43
"496",11
"498",16
"501",4
"504",9
"506",14
"507",12
"510",15
"511",7
"512",20
"515",21
"516",16
"519",11
"524",12
"526",13
"527",13
"528",8
"531",12
"533",14
"535",13
"536",10
"543",5
"545",21
"547",19
"549",11
"550",16
"556",13
"557",2
"558",15
"562",17
"563",11
"565",36
"566",43
"567",31
"568",39
"569",20
"570",19
"571",8
"574",17
"575",11
"576",16
"577",18
"580",16
"581",18
"582",19
"586",10
"590",17
"591",14
"592",17
"593",13
"595",15
"596",19
"597",13
"599",3
"601",13
"603",14
"604",14
"605",17
"610",19
"611",13
"615",22
"617",15
"620",18
"621",21
"628",29
"630",25
"631",19
"632",12
"633",25
"636",11
"637",22
"638",24
"639",15
"641",5
"642",20
"645",2
"647",17
"648",29
"649",22
"650",19
"654",14
"656",2
"657",14
"660",18
"661",16
"664",21
"666",14
"668",12
"669",27
"670",7
"671",12
"673",12
"674",18
"675",17
"676",4
"678",13
"683",14
"684",13
"685",16
"688",14
"691",14
"692",17
"693",32
"695",34
"696",39
"697",21
"698",33
"699",50
"702",17
"703",18
"704",10
"705",16
"706",12
"707",3
"708",11
"709",18
"713",13
"714",27
"716",11
"717",16
"719",15
"721",15
"722",16
"723",14
"726",14
"727",17
"728",10
"729",10
"734",9
"738",7
"740",12
"744",13
"745",4
"747",2
"748",11
"750",18
"753",22
"754",21
"756",26
"758",13
"760",8
"761",29
"762",25
"763",52
"765",42
"766",26
"768",13
"774",15
"776",10
"781",31
"786",23
"788",18
"789",18
"790",16
"791",14
"792",12
"794",40
"798",12
"807",4
"811",13
"816",2
"820",13
"821",12
"822",12
"823",15
"825",14
"826",17
"827",14
"829",13
"830",12
"831",10
"832",18
"835",16
"837",16
"838",19
"839",14
"840",15
"841",16
"842",13
"844",12
"846",17
"847",14
"849",14
"850",22
"851",20
"853",15
"855",22
"856",19
"857",12
"858",11
"859",14
"862",13
"864",16
"865",14
"866",14
"867",47
"868",6
"870",19
"871",17
"882",12
"886",15
"889",42
"890",14
"891",14
"892",15
"893",16
"894",6
"896",12
"897",15
"898",4
"901",21
"902",13
"904",18
"906",11
"911",18
"912",16
"916",12
"920",20
"922",13
"923",20
"924",12
"925",17
"927",13
"928",18
"930",13
"931",18
"932",18
"934",16
"935",18
"936",2
"937",12
"938",15
"941",14
"943",17
"945",32
"946",18
"948",7
"952",18
"954",11
"955",14
"956",13
"958",19
"959",2
"961",31
"963",14
"967",14
"968",11
"971",13
"972",13
"977",18
"980",4
"983",19
"984",35
"985",24
"987",56
"988",47
"989",52
"990",13
"992",19
"1003",22
"1008",17
"1015",16
"1017",12
"1018",13
"1019",13
"1021",27
"1024",19
"1025",16
"1026",18
"1030",13
"1031",25
"1033",3
"1034",4
"1042",24
"1048",12
"1050",28
"1051",5
"1052",12
"1053",22
"1054",82
"1057",25
"1058",35
"1061",15
"1065",13
"1067",9
"1068",2
"1070",14
"1071",9
"1072",20
"1073",18
"1076",11
"1079",18
"1080",14
"1082",14
"1084",6
"1085",5
"1086",15
"1092",11
"1094",9
"1101",17
"1102",14
"1105",18
"1107",18
"1109",22
"1110",14
"1111",16
"1112",14
"1113",12
"1116",32
"1117",13
"1118",2
"1121",14
"1122",12
"1123",9
"1126",5
"1128",12
"1130",16
"1133",3
"1135",14
"1140",14
"1141",21
"1143",25
"1145",16
"1151",25
"1152",8
"1153",14
"1154",13
"1157",16
"1158",16
"1159",14
"1161",6
"1162",2
"1164",48
"1165",27
"1166",16
"1167",8
"1168",18
"1169",18
"1171",15
"1172",19
"1176",26
"1177",14
"1180",12
"1183",10
"1184",13
"1185",28
"1186",30
"1188",12
"1191",6
"1192",14
"1193",11
"1194",19
"1195",10
"1197",14
"1198",54
"1199",14
"1200",3
"1201",13
"1202",16
"1203",20
"1204",14
"1212",4
"1214",12
"1218",16
"1219",14
"1223",17
"1224",13
"1228",15
"1229",21
"1231",18
"1234",14
"1235",15
"1236",13
"1241",11
"1242",13
"1243",16
"1244",13
"1245",11
"1246",12
"1252",30
"1255",36
"1256",2
"1258",18
"1262",6
"1263",12
"1269",13
"1273",2
"1274",14
"1281",17
"1282",26
"1283",9
"1285",11
"1289",11
"1291",13
"1292",11
"1293",12
"1294",14
"1295",18
"1299",26
"1300",13
"1305",14
"1306",20
"1308",18
"1311",14
"1313",6
"1314",15
"1315",26
"1316",6
"1317",17
"1318",15
"1319",14
"1322",28
"1324",23
"1325",11
"1326",3
"1327",18
"1328",15
"1330",19
"1332",13
"1333",14
"1334",17
"1335",3
"1339",13
"1347",21
"1348",12
"1349",12
"1352",14
"1353",19
"1354",25
"1356",26
"1357",13
"1359",18
"1361",12
"1363",11
"1364",13
"1367",18
"1368",16
"1369",15
"1370",11
"1372",13
"1373",16
"1374",12
"1375",15
"1377",14
"1378",12
"1379",12
"1380",11
"1381",11
"1382",21
"1384",13
"1385",4
"1386",16
"1387",11
"1388",11
"1389",5
"1391",19
"1392",11
"1393",13
"1396",13
"1400",16
"1401",17
"1409",18
"1410",14
"1414",16
"1415",13
"1421",17
"1422",10
"1425",14
"1428",16
"1430",16
"1433",15
"1434",2
"1435",8
"1440",18
"1443",13
"1444",13
"1446",12
"1448",12
"1450",15
"1453",11
"1454",13
"1455",20
"1456",43
"1458",15
"1459",16
"1460",6
"1461",15
"1463",11
"1464",12
"1465",11
"1472",17
"1487",19
"1488",11
"1489",13
"1493",13
"1494",12
"1495",11
"1499",13
"1500",15
"1503",37
"1504",24
"1506",28
"1507",2
"1511",11
"1512",12
"1513",14
"1516",14
"1517",11
"1518",12
"1522",13
"1525",15
"1528",31
"1529",37
"1534",43
"1535",42
"1536",56
"1537",47
"1538",20
"1540",11
"1542",6
"1543",12
"1544",4
"1545",14
"1546",13
"1549",15
"1551",45
"1552",27
"1553",33
"1555",17
"1556",13
"1558",6
"1561",14
"1563",7
"1564",4
"1565",14
"1572",12
"1579",31
"1581",14
"1584",15
"1585",13
"1586",16
"1588",15
"1589",16
"1590",13
"1591",11
"1592",17
"1595",14
"1596",12
"1597",13
"1601",13
"1604",15
"1605",13
"1607",12
"1608",12
"1611",17
"1613",15
"1614",28
"1619",12
"1621",12
"1622",13
"1624",2
"1625",19
"1626",18
"1630",13
"1631",5
"1633",20
"1639",18
"1640",6
"1642",11
"1643",15
"1646",14
"1648",7
"1652",18
"1655",64
"1656",16
"1657",26
"1658",16
"1660",14
"1661",12
"1663",19
"1664",20
"1665",18
"1669",17
"1670",20
"1675",14
"1677",13
"1679",2
"1682",14
"1683",12
"1685",15
"1687",11
"1688",12
"1691",13
"1696",12
"1697",25
"1698",15
"1702",2
"1706",14
"1711",21
"1712",13
"1713",16
"1715",12
"1716",11
"1717",27
"1718",17
"1719",16
"1720",12
"1721",15
"1727",12
"1732",15
"1734",2
"1735",2
"1736",3
"1739",16
"1740",16
"1742",12
"1743",6
"1744",15
"1745",13
"1746",16
"1747",19
"1749",2
"1750",16
"1752",15
"1755",17
"1756",9
"1757",14
"1758",15
"1760",16
"1762",12
"1763",15
"1764",24
"1765",24
"1766",15
"1768",11
"1772",15
"1774",18
"1775",12
"1776",15
"1781",12
"1782",13
"1785",19
"1786",14
"1787",18
"1791",13
"1793",7
"1794",15
"1795",16
"1796",4
"1799",14
"1805",18
"1807",17
"1808",13
"1809",19
"1811",13
"1814",19
"1818",8
"1819",13
"1820",10
"1824",21
"1826",17
"1827",14
"1830",8
"1834",10
"1835",18
"1837",12
"1838",13
"1839",15
"1840",12
"1841",17
"1842",15
"1844",11
"1845",16
"1846",17
"1847",15
"1849",13
"1850",17
"1851",15
"1856",15
"1859",12
"1867",20
"1881",12
"1883",23
"1884",23
"1887",11
"1888",4
"1890",33
"1893",17
"1902",7
"1903",17
"1904",29
"1905",29
"1909",14
"1913",11
"1919",22
"1920",11
"1925",12
"1927",20
"1928",11
"1929",17
"1931",13
"1932",21
"1933",17
"1934",19
"1937",12
"1938",15
"1939",12
"1940",20
"1942",11
"1943",41
"1945",11
"1946",13
"1948",11
"1952",3
"1953",17
"1955",15
"1958",15
"1959",34
"1963",22
"1966",4
"1967",12
"1971",46
"1974",15
"1978",10
"1984",14
"1987",13
"1988",10
"1989",7
"1993",13
"1997",16
"2001",11
"2002",19
"2004",12
"2005",14
"2006",16
"2007",18
"2011",20
"2014",3
"2016",4
"2017",16
"2018",25
"2019",11
"2021",13
"2022",16
"2023",11
"2024",13
"2025",11
"2026",15
"2027",11
"2028",18
"2029",7
"2034",19
"2035",6
"2039",13
"2040",12
"2041",2
"2043",12
"2044",15
"2045",13
"2050",14
"2052",13
"2056",12
"2057",13
"2061",5
"2062",18
"2063",11
"2066",15
"2067",14
"2071",13
"2073",12
"2077",11
"2078",15
"2079",13
"2080",10
"2081",3
"2082",13
"2083",12
"2084",11
"2085",13
"2091",24
"2092",6
"2093",3
"2094",15
"2096",42
"2098",14
"2099",11
"2100",3
"2101",2
"2102",15
"2103",11
"2107",17
"2111",13
"2112",17
"2113",16
"2116",16
"2117",14
"2118",11
"2119",16
"2120",11
"2124",14
"2127",19
"2128",16
"2130",12
"2131",15
"2133",8
"2135",12
"2137",15
"2138",13
"2143",17
"2144",19
"2145",20
"2146",15
"2148",2
"2149",11
"2151",20
"2157",13
"2159",14
"2160",5
"2162",13
"2163",3
"2165",16
"2166",18
"2170",8
"2171",2
"2175",6
"2178",14
"2180",3
"2181",22
"2182",17
"2183",11
"2191",15
"2192",13
"2195",38
"2196",36
"2197",35
"2200",3
"2203",12
"2204",21
"2206",11
"2207",13
"2209",12
"2210",11
"2212",21
"2215",10
"2218",11
"2220",14
"2221",18
"2224",3
"2227",14
"2231",18
"2232",13
"2234",15
"2236",17
"2238",13
"2239",15
"2244",16
"2245",9
"2246",12
"2247",12
"2250",8
"2252",3
"2254",14
"2255",3
"2257",15
"2261",12
"2262",14
"2264",12
"2265",46
"2268",25
"2269",3
"2271",3
"2273",13
"2277",11
"2278",13
"2280",13
"2281",13
"2282",12
"2283",23
"2285",20
"2286",11
"2288",17
"2289",7
"2291",12
"2292",13
"2293",12
"2296",11
"2298",6
"2301",10
"2302",2
"2304",4
"2306",12
"2307",13
"2308",4
"2309",16
"2311",6
"2313",11
"2314",12
"2315",16
"2316",16
"2319",15
"2321",5
"2323",17
"2324",13
"2326",13
"2327",12
"2328",3
"2331",21
"2335",2
"2336",13
"2337",13
"2340",16
"2342",15
"2343",18
"2345",15
"2346",17
"2347",5
"2348",7
"2351",14
"2353",8
"2354",16
"2355",4
"2356",14
"2357",15
"2358",2
"2359",16
"2361",13
"2363",14
"2364",38
"2365",26
"2367",17
"2368",11
"2370",12
"2374",4
"2379",10
"2380",13
"2381",13
"2383",18
"2385",11
"2387",21
"2388",17
"2389",24
"2390",12
"2393",14
"2394",7
"2395",16
"2399",3
"2400",15
"2403",18
"2406",11
"2407",11
"2408",12
"2409",17
"2410",14
"2411",5
"2412",20
"2413",13
"2414",13
"2415",21
"2416",51
"2417",11
"2418",11
"2419",15
"2421",15
"2422",3
"2424",12
"2425",15
"2430",13
"2431",11
"2433",20
"2435",12
"2437",14
"2438",13
"2440",16
"2443",13
"2448",14
"2450",13
"2452",13
"2455",16
"2458",17
"2460",12
"2461",12
"2462",7
"2463",13
"2464",2
"2467",16
"2475",15
"2477",11
"2479",4
"2482",7
"2483",16
"2484",35
"2485",43
"2486",16
"2487",12
"2489",12
"2490",12
"2492",15
"2493",5
"2494",12
"2496",13
"2497",17
"2500",2
"2504",16
"2506",13
"2509",3
"2510",15
"2513",19
"2515",13
"2516",15
"2517",17
"2518",16
"2520",15
"2522",5
"2523",11
"2526",11
"2527",17
"2528",17
"2531",15
"2532",18
"2533",18
"2535",14
"2536",11
"2537",14
"2541",15
"2542",6
"2543",21
"2546",16
"2547",4
"2548",12
"2550",7
"2551",7
"2552",20
"2557",8
"2558",2
"2559",12
"2560",18
"2564",19
"2570",16
"2574",14
"2579",14
"2580",23
"2581",4
"2584",19
"2587",13
"2595",15
"2597",13
"2600",15
"2602",23
"2603",14
"2605",15
"2612",7
"2613",11
"2618",16
"2619",17
"2620",20
"2624",16
"2626",14
"2628",19
"2630",6
"2631",12
"2633",13
"2634",20
"2637",11
"2639",15
"2641",11
"2645",2
"2647",8
"2649",4
"2650",11
"2651",16
"2653",13
"2654",3
"2655",11
"2656",5
"2658",24
"2659",13
"2660",17
"2661",23
"2662",17
"2663",20
"2664",3
"2672",18
"2674",22
"2675",14
"2677",11
"2680",15
"2681",12
"2683",16
"2684",22
"2687",10
"2690",12
"2691",13
"2692",15
"2694",7
"2695",18
"2697",2
"2700",7
"2706",6
"2709",16
"2710",26
"2714",17
"2715",12
"2716",12
"2718",8
"2720",13
"2721",15
"2726",13
"2727",14
"2729",5
"2734",17
"2736",12
"2738",21
"2741",11
"2744",16
"2747",17
"2751",15
"2752",15
"2753",6
"2755",13
"2756",13
"2757",11
"2760",3
"2763",21
"2768",2
"2769",15
"2770",15
"2771",5
"2773",13
"2774",12
"2775",17
"2779",11
"2780",2
"2781",14
"2784",3
"2785",22
"2787",29
"2788",2
"2789",16
"2790",17
"2791",12
"2792",12
"2793",13
"2795",12
"2796",15
"2797",14
"2804",11
"2806",15
"2807",11
"2809",13
"2810",20
"2811",20
"2812",18
"2815",12
"2816",11
"2818",3
"2819",20
"2823",14
"2828",16
"2829",3
"2830",17
"2833",11
"2835",12
"2836",20
"2840",20
"2843",12
"2846",2
"2849",5
"2851",14
"2853",25
"2854",19
"2855",14
"2856",14
"2858",5
"2859",13
"2860",13
"2862",17
"2863",23
"2865",14
"2869",13
"2870",14
"2871",12
"2876",12
"2877",14
"2881",7
"2882",21
"2883",14
"2886",12
"2891",12
"2893",13
"2894",2
"2897",14
"2898",18
"2899",14
"2900",6
"2901",15
"2902",13
"2904",25
"2905",3
"2906",14
"2909",15
"2912",17
"2913",11
"2914",17
"2915",20
"2917",13
"2922",15
"2927",30
"2928",16
"2929",2
"2931",21
"2940",8
"2942",11
"2943",13
"2944",15
"2948",12
"2949",5
"2950",15
"2952",24
"2953",13
"2956",3
"2960",2
"2963",14
"2965",10
"2966",11
"2968",11
"2975",33
"2976",20
"2977",14
"2978",12
"2980",12
"2983",6
"2985",5
"2986",13
"2989",21
"2993",18
"2994",11
"2995",15
"2996",16
"2999",12
"3000",14
"3001",16
"3006",15
"3009",13
"3011",11
"3013",10
"3014",3
"3015",11
"3019",6
"3020",15
"3021",12
"3022",12
"3025",2
"3028",14
"3030",11
"3035",12
"3043",10
"3044",3
"3046",14
"3047",19
"3048",7
"3052",16
"3054",13
"3055",18
"3058",14
"3060",38
"3061",14
"3063",8
"3064",12
"3065",25
"3066",17
"3070",16
"3075",28
"3076",36
"3078",16
"3080",3
"3084",17
"3086",5
"3087",13
"3088",15
"3093",23
"3094",22
"3098",3
"3101",23
"3103",5
"3105",2
"3106",14
"3109",103
"3111",4
"3114",7
"3115",12
"3120",10
"3121",10
"3122",13
"3123",5
"3125",14
"3126",15
"3127",18
"3128",19
"3130",15
"3131",14
"3132",20
"3133",15
"3134",17
"3135",16
"3139",14
"3140",9
"3141",8
"3143",12
"3144",14
"3146",13
"3147",3
"3153",14
"3154",15
"3156",16
"3158",22
"3161",10
"3164",16
"3167",21
"3170",13
"3173",16
"3174",14
"3176",3
"3178",14
"3179",11
"3180",8
"3181",25
"3191",13
"3193",13
"3196",17
"3197",12
"3199",17
"3202",11
"3204",12
"3207",15
"3208",14
"3210",18
"3212",20
"3215",15
"3217",12
"3220",14
"3221",14
"3222",19
"3223",17
"3224",9
"3225",15
"3226",15
"3229",13
"3230",13
"3236",15
"3241",8
"3244",2
"3245",16
"3247",20
"3249",6
"3251",12
"3253",24
"3254",13
"3256",13
"3257",12
"3263",19
"3264",19
"3265",12
"3269",3
"3271",2
"3274",17
"3278",12
"3281",15
"3282",14
"3284",4
"3285",12
"3289",12
"3291",12
"3292",14
"3293",13
"3297",24
"3298",8
"3299",17
"3300",17
"3301",2
"3302",11
"3305",19
"3311",18
"3312",11
"3314",4
"3315",13
"3317",10
"3318",15
"3330",14
"3334",11
"3335",9
"3336",15
"3337",13
"3338",14
"3341",5
"3342",12
"3343",17
"3344",21
"3345",2
"3346",11
"3350",4
"3351",16
"3352",7
"3355",20
"3356",12
"3357",13
"3360",12
"3363",11
"3365",2
"3367",11
"3368",15
"3373",16
"3374",10
"3375",14
"3376",17
"3377",18
"3378",15
"3379",13
"3380",12
"3382",16
"3384",21
"3386",14
"3387",13
"3391",13
"3392",6
"3396",16
"3399",19
"3400",16
"3402",12
"3403",11
"3404",4
"3406",12
"3409",3
"3410",10
"3411",13
"3413",16
"3418",18
"3421",15
"3424",3
"3426",14
"3427",32
"3433",11
"3436",11
"3441",13
"3443",14
"3445",11
"3448",2
"3453",16
"3455",12
"3457",11
"3460",2
"3462",9
"3464",12
"3465",11
"3466",3
"3468",18
"3469",12
"3470",13
"3471",12
"3473",13
"3476",12
"3477",12
"3479",13
"3481",14
"3484",20
"3485",14
"3487",12
"3491",11
"3492",5
"3494",20
"3497",11
"3500",11
"3501",2
"3502",17
"3503",12
"3504",14
"3511",3
"3517",13
"3520",10
"3521",2
"3523",5
"3529",16
"3530",24
"3531",16
"3534",14
"3536",12
"3537",14
"3542",13
"3544",5
"3546",17
"3548",12
"3550",6
"3552",12
"3554",14
"3555",13
"3556",42
"3557",4
"3558",12
"3562",13
"3564",2
"3565",20
"3566",2
"3570",8
"3571",6
"3572",14
"3574",18
"3575",12
"3578",26
"3581",15
"3583",20
"3586",3
"3592",19
"3597",7
"3599",12
"3602",12
"3603",12
"3604",13
"3605",11
"3606",13
"3607",14
"3609",13
"3611",13
"3612",11
"3614",19
"3615",14
"3616",13
"3617",13
"3618",13
"3624",16
"3626",17
"3627",17
"3629",15
"3630",15
"3635",14
"3636",11
"3637",13
"3638",20
"3639",19
"3643",23
"3645",14
"3647",12
"3650",15
"3651",15
"3652",9
"3653",11
"3656",6
"3657",2
"3665",16
"3667",11
"3668",11
"3675",12
"3676",15
"3678",17
"3679",15
"3680",17
"3684",19
"3687",14
"3689",12
"3690",15
"3692",13
"3694",11
"3697",16
"3698",16
"3699",13
"3702",11
"3705",17
"3708",3
"3710",13
"3714",15
"3716",18
"3720",2
"3727",18
"3728",2
"3729",14
"3732",5
"3734",15
"3738",9
"3740",11
"3742",14
"3743",26
"3748",14
"3750",12
"3752",13
"3757",13
"3761",39
"3763",19
"3764",9
"3765",20
"3767",19
"3769",13
"3771",2
"3772",24
"3773",11
"3775",11
"3780",19
"3781",11
"3782",19
"3788",2
"3795",12
"3796",2
"3798",21
"3802",42
"3805",8
"3806",11
"3807",12
"3810",14
"3813",4
"3815",16
"3820",11
"3822",12
"3823",11
"3824",12
"3826",16
"3827",16
"3831",17
"3832",12
"3833",11
"3836",3
"3837",16
"3838",13
"3839",13
"3841",13
"3850",13
"3856",17
"3857",13
"3858",19
"3859",15
"3860",2
"3861",22
"3863",11
"3867",14
"3871",2
"3875",14
"3877",4
"3878",12
"3879",7
"3880",13
"3881",26
"3887",16
"3888",8
"3889",17
"3890",19
"3892",11
"3894",3
"3897",14
"3899",13
"3900",12
"3901",17
"3903",17
"3905",18
"3908",18
"3909",14
"3910",14
"3912",16
"3913",14
"3916",14
"3917",14
"3918",11
"3919",13
"3920",11
"3923",16
"3924",14
"3925",18
"3926",14
"3927",13
"3933",14
"3934",15
"3936",14
"3937",11
"3941",19
"3943",13
"3944",12
"3947",12
"3949",18
"3953",13
"3957",12
"3958",20
"3959",16
"3962",12
"3964",2
"3968",14
"3969",11
"3970",17
"3982",18
"3983",14
"3985",15
"3986",12
"3987",16
"3988",11
"3989",14
"3995",14
"3997",16
"3999",18
"4000",12
"4002",16
"4004",2
"4005",14
"4006",16
"4007",12
"4012",3
"4013",13
"4016",14
"4019",12
"4020",15
"4024",14
"4026",6
"4027",5
"4030",16
"4033",13
"4034",14
"4035",19
"4036",15
"4037",15
"4038",14
"4039",14
"4046",17
"4048",12
"4049",15
"4051",13
"4054",27
"4057",38
"4059",6
"4060",12
"4062",5
"4064",12
"4065",20
"4066",13
"4067",12
"4077",23
"4078",18
"4080",4
"4082",12
"4085",16
"4086",17
"4089",8
"4093",11
"4094",30
"4095",15
"4097",43
"4099",15
"4100",12
"4101",15
"4102",13
"4106",2
"4107",13
"4108",13
"4111",15
"4114",11
"4120",16
"4121",14
"4122",15
"4125",17
"4126",11
"4127",18
"4128",18
"4129",14
"4130",2
"4132",9
"4137",12
"4138",14
"4139",18
"4140",14
"4142",18
"4144",11
"4147",15
"4148",12
"4149",11
"4150",12
"4152",12
"4155",14
"4156",11
"4157",11
"4161",4
"4162",5
"4166",21
"4167",2
"4170",11
"4172",3
"4173",17
"4176",4
"4182",4
"4184",14
"4189",13
"4190",16
"4192",14
"4194",13
"4197",11
"4199",18
"4201",17
"4202",15
"4204",5
"4205",12
"4210",2
"4212",16
"4213",3
"4215",13
"4222",11
"4223",15
"4224",17
"4226",20
"4232",12
"4236",2
"4237",11
"4239",13
"4244",15
"4245",15
"4246",9
"4248",14
"4249",17
"4250",5
"4254",14
"4261",15
"4262",5
"4263",5
"4268",14
"4270",13
"4274",18
"4275",11
"4276",12
"4277",14
"4279",14
"4286",15
"4287",3
"4289",14
"4291",11
"4294",14
"4297",4
"4299",19
"4303",16
"4309",14
"4311",4
"4312",13
"4313",15
"4315",18
"4318",13
"4322",12
"4324",13
"4325",3
"4326",13
"4328",13
"4329",13
"4330",6
"4331",13
"4333",5
"4335",7
"4338",11
"4341",5
"4342",16
"4343",9
"4344",13
"4348",3
"4349",15
"4352",21
"4353",23
"4354",14
"4355",17
"4356",15
"4362",15
"4363",11
"4364",14
"4365",4
"4369",18
"4373",11
"4375",2
"4378",14
"4382",13
"4384",8
"4385",11
"4386",16
"4388",11
"4394",15
"4395",14
"4398",13
"4401",11
"4402",12
"4403",20
"4404",14
"4406",11
"4407",21
"4411",15
"4412",12
"4414",3
"4416",15
"4417",15
"4420",14
"4423",11
"4425",14
"4426",11
"4430",12
"4433",3
"4435",4
"4436",3
"4437",19
"4438",10
"4439",11
"4448",12
"4451",13
"4459",12
"4461",5
"4462",16
"4464",2
"4465",21
"4467",12
"4471",12
"4473",11
"4475",12
"4476",2
"4479",12
"4484",11
"4485",11
"4488",15
"4489",11
"4491",16
"4492",14
"4493",12
"4494",14
"4495",14
"4496",41
"4499",15
"4504",14
"4505",16
"4506",11
"4513",11
"4516",12
"4519",4
"4520",3
"4521",11
"4522",13
"4524",16
"4525",19
"4526",15
"4530",15
"4533",2
"4534",13
"4536",16
"4538",12
"4544",4
"4546",17
"4550",6
"4552",12
"4555",19
"4557",3
"4559",2
"4560",16
"4561",2
"4564",17
"4568",15
"4569",12
"4570",12
"4571",14
"4575",16
"4576",11
"4577",5
"4579",8
"4580",14
"4583",15
"4584",17
"4585",12
"4586",13
"4587",13
"4588",11
"4589",12
"4590",7
"4591",7
"4592",14
"4593",15
"4606",15
"4609",32
"4610",16
"4611",20
"4617",17
"4619",7
"4620",12
"4626",11
"4627",10
"4628",15
"4631",16
"4632",12
"4637",4
"4641",16
"4643",25
"4644",3
"4645",11
"4648",12
"4652",8
"4655",20
"4657",15
"4658",11
"4660",15
"4664",22
"4666",12
"4670",11
"4673",38
"4675",16
"4676",3
"4679",12
"4681",16
"4682",20
"4686",3
"4687",18
"4688",14
"4691",13
"4692",14
"4693",13
"4695",13
"4699",19
"4700",12
"4701",3
"4704",12
"4705",15
"4708",13
"4709",14
"4711",17
"4712",12
"4713",12
"4716",11
"4717",16
"4718",13
"4720",12
"4727",15
"4728",14
"4729",18
"4731",14
"4739",11
"4740",9
"4744",12
"4745",20
"4746",9
"4749",4
"4751",13
"4752",13
"4753",10
"4755",9
"4759",17
"4761",4
"4765",24
"4769",19
"4771",12
"4774",3
"4777",13
"4778",12
"4779",15
"4780",16
"4783",3
"4784",6
"4788",4
"4790",6
"4792",6
"4794",18
"4800",13
"4804",17
"4806",19
"4807",14
"4811",13
"4813",13
"4816",13
"4817",12
"4819",16
"4822",13
"4826",13
"4829",14
"4830",12
"4831",11
"4834",11
"4835",3
"4837",13
"4838",13
"4839",15
"4843",9
"4848",12
"4852",11
"4854",14
"4855",13
"4861",14
"4862",16
"4863",7
"4864",17
"4865",10
"4866",13
"4867",12
"4868",14
"4869",12
"4870",28
"4872",3
"4874",14
"4875",16
"4878",11
"4888",3
"4903",14
"4905",4
"4909",12
"4910",11
"4913",12
"4919",4
"4920",12
"4923",11
"4926",3
"4928",12
"4930",11
"4931",12
"4936",15
"4937",18
"4942",10
"4946",11
"4947",21
"4949",12
"4955",15
"4956",12
"4957",17
"4958",6
"4959",15
"4960",14
"4962",3
"4964",12
"4966",6
"4969",12
"4972",9
"4977",14
"4980",15
"4981",13
"4983",8
"4984",12
"4987",21
"4988",12
"4989",4
"4990",15
"4992",13
"4993",7
"5003",11
"5006",13
"5007",3
"5008",9
"5010",10
"5011",7
"5013",3
"5014",11
"5015",16
"5017",16
"5020",11
"5025",12
"5026",25
"5029",13
"5032",14
"5038",13
"5043",15
"5044",4
"5046",14
"5048",13
"5049",10
"5050",4
"5052",4
"5055",12
"5057",11
"5058",10
"5060",12
"5062",12
"5064",20
"5065",13
"5066",14
"5067",13
"5074",12
"5075",12
"5078",3
"5079",14
"5080",11
"5081",16
"5082",21
"5086",15
"5087",11
"5088",14
