"","x"
"629",20
"631",6
"634",12
"635",12
"636",9
"637",19
"644",1
"645",8
"646",11
"647",10
"652",15
"654",13
"655",12
"656",11
"659",16
"665",17
"667",65
"668",13
"679",12
"680",12
"682",11
"684",13
"686",15
"689",8
"693",20
"694",12
"695",18
"697",41
"699",15
"700",15
"701",11
"703",15
"704",12
"705",13
"706",12
"707",17
"709",11
"715",14
"716",12
"717",57
"718",40
"719",9
"720",12
"722",3
"724",11
"726",15
"727",4
"728",11
"731",17
"732",18
"734",11
"736",21
"737",9
"739",7
"740",20
"741",12
"742",11
"747",14
"750",14
"751",16
"752",10
"753",23
"756",18
"759",14
"760",14
"762",30
"764",11
"766",11
"767",12
"769",18
"771",14
"773",2
"775",1
"777",14
"786",14
"787",12
"797",10
"801",13
"804",25
"805",11
"811",13
"816",14
"820",17
"821",13
"823",22
"825",13
"830",13
"836",10
"845",13
"846",13
"848",5
"852",23
"855",16
"856",69
"858",15
"859",13
"863",13
"864",16
"866",16
"867",13
"868",12
"869",14
"873",14
"874",14
"876",3
"878",14
"881",16
"882",4
"885",2
"886",14
"887",11
"889",10
"892",24
"896",10
"898",13
"902",13
"904",14
"906",14
"907",12
"908",16
"909",15
"910",15
"914",4
"918",17
"919",13
"922",14
"923",11
"924",24
"926",16
"928",7
"929",9
"930",13
"937",17
"938",13
"941",4
"945",15
"948",5
"949",11
"950",11
"952",11
"955",25
"956",2
"958",14
"961",10
"962",19
"963",16
"964",11
"965",14
"967",14
"968",14
"972",6
"975",11
"977",16
"978",11
"979",22
"981",13
"982",13
"984",11
"986",13
"988",13
"989",30
"990",13
"992",10
"994",1
"996",8
"997",13
"998",13
"999",10
"1001",20
"1002",13
"1004",12
"1005",13
"1009",11
"1010",14
"1011",2
"1013",10
"1015",11
"1019",15
"1022",25
"1025",15
"1026",17
"1027",16
"1028",14
"1029",14
"1030",15
"1033",11
"1039",15
"1040",13
"1041",12
"1043",5
"1046",10
"1048",18
"1055",11
"1057",11
"1059",12
"1063",11
"1067",11
"1068",12
"1070",5
"1075",9
"1077",5
"1080",2
"1081",12
"1082",12
"1084",20
"1086",13
"1089",14
"1090",15
"1091",11
"1094",14
"1098",9
"1107",3
"1108",9
"1111",11
"1113",10
"1117",10
"1118",12
"1124",13
"1126",3
"1129",17
"1130",3
"1133",3
"1134",2
"1135",14
"1136",11
"1137",19
"1138",12
"1139",14
"1141",12
"1143",20
"1144",14
"1146",5
"1154",11
"1155",11
"1158",14
"1161",10
"1162",14
"1163",13
"1165",13
"1167",7
"1168",17
"1172",10
"1173",15
"1174",10
"1176",12
"1181",10
"1184",4
"1189",2
"1191",12
"1192",13
"1193",11
"1198",13
"1199",20
"1200",10
"1202",3
"1204",11
"1205",11
"1207",11
"1209",13
"1211",5
"1212",18
"1216",5
"1217",17
"1218",9
"1222",10
"1223",14
"1228",15
"1229",13
"1230",11
"1232",12
"1234",12
"1235",17
"1237",9
"1241",2
"1243",12
"1245",72
"1247",10
"1250",15
"1251",13
"1253",5
"1254",6
"1255",18
"1256",4
"1258",15
"1259",13
"1260",9
"1265",3
"1266",3
"1267",15
"1273",17
"1275",13
"1276",11
"1278",13
"1279",13
"1281",12
"1284",12
"1286",10
"1287",17
"1289",14
"1290",12
"1292",3
"1294",10
"1297",21
"1301",12
"1305",15
"1307",10
"1308",6
"1310",14
"1317",89
"1318",13
"1319",11
"1323",13
"1325",5
"1326",10
"1328",12
"1331",12
"1333",16
"1336",4
"1337",16
"1338",13
"1339",10
"1341",13
"1343",12
"1344",11
"1346",11
"1352",12
"1354",12
"1356",10
"1359",14
"1360",6
"1361",14
"1362",16
"1365",13
"1366",12
"1367",6
"1369",12
"1370",12
"1377",16
"1379",11
"1380",13
"1382",33
"1383",18
"1385",14
"1387",11
"1388",12
"1389",12
"1390",14
"1393",11
"1394",12
"1396",15
"1397",14
"1398",7
"1399",11
"1400",14
"1401",13
"1402",19
"1403",10
"1404",12
"1409",12
"1411",12
"1412",20
"1413",12
"1414",14
"1415",16
"1417",13
"1419",11
"1424",21
"1426",13
"1427",4
"1429",12
"1430",16
"1431",14
"1433",12
"1434",13
"1438",12
"1440",11
"1441",14
"1442",3
"1443",2
"1444",5
"1445",10
"1453",10
"1454",19
"1458",19
"1459",12
"1460",2
"1462",10
"1466",16
"1473",11
"1474",1
"1476",18
"1477",12
"1478",10
"1484",11
"1485",12
"1487",18
"1493",3
"1494",10
"1495",2
"1497",10
"1504",16
"1506",12
"1518",2
"1519",11
"1520",10
"1522",15
"1527",10
"1529",14
"1531",17
"1533",15
"1534",23
"1535",13
"1536",4
"1537",13
"1540",16
"1541",22
"1544",8
"1545",3
"1546",12
"1547",15
"1548",14
"1549",10
"1550",12
"1556",18
"1557",14
"1559",13
"1561",15
"1562",10
"1564",15
"1566",11
"1569",11
"1572",11
"1573",20
"1577",3
"1579",9
"1582",10
"1584",2
"1585",11
"1586",11
"1589",12
"1590",16
"1594",3
"1596",10
"1600",15
"1601",12
"1602",14
"1603",11
"1605",11
"1610",12
"1612",5
"1616",12
"1620",15
"1625",10
"1626",12
"1627",7
"1632",2
"1633",10
"1636",16
"1637",15
"1638",2
"1641",10
"1644",14
"1647",15
"1648",1
"1649",9
"1650",13
"1651",15
"1653",8
"1654",13
"1656",7
"1657",10
"1658",14
"1659",12
"1663",7
"1665",11
"1666",12
"1668",5
"1669",13
"1670",19
"1672",3
"1673",11
"1674",10
"1675",50
"1676",12
"1680",2
"1683",1
"1685",13
"1687",11
"1691",4
"1692",10
"1694",11
"1698",13
"1699",12
"1700",11
"1701",11
"1703",11
"1704",12
"1706",16
"1707",11
"1709",14
"1710",2
"1711",6
"1712",1
"1713",11
"1714",13
"1717",13
"1721",13
"1722",1
"1723",10
"1724",15
"1729",11
"1732",11
"1733",13
"1734",14
"1735",12
"1737",10
"1739",13
"1740",12
"1742",10
"1743",12
"1746",11
"1748",9
"1749",22
"1750",14
"1751",7
"1752",12
"1753",10
"1758",12
"1765",14
"1766",16
"1767",13
"1770",6
"1772",14
"1780",11
"1782",12
"1784",11
"1785",10
"1786",16
"1787",27
"1792",18
"1793",9
"1794",12
"1799",11
"1805",17
"1806",11
"1811",12
"1813",11
"1814",16
"1815",12
"1816",12
"1818",12
"1819",11
"1820",11
"1821",12
"1827",14
"1831",5
"1832",11
"1834",9
"1836",12
"1839",11
"1842",21
"1843",11
"1844",11
"1847",10
"1848",11
"1850",15
"1854",14
"1855",13
"1856",9
"1857",11
"1859",16
"1862",17
"1864",10
"1866",20
"1867",24
"1868",20
"1870",11
"1871",2
"1872",15
"1876",1
"1877",10
"1880",12
"1881",17
"1882",15
"1883",12
"1884",12
"1885",11
"1888",14
"1889",13
"1890",43
"1891",14
"1893",4
"1895",2
"1896",15
"1904",14
"1907",9
"1910",12
"1917",13
"1920",13
"1922",15
"1923",17
"1924",7
"1926",18
"1929",15
"1930",13
"1932",10
"1934",12
"1939",5
"1941",12
"1942",14
"1943",13
"1945",14
"1946",14
"1947",25
"1948",13
"1950",7
"1951",2
"1958",13
"1968",15
"1969",15
"1971",12
"1972",13
"1973",11
"1974",18
"1981",12
"1982",4
"1984",7
"1986",2
"1987",12
"1988",4
"1989",10
"1992",12
"1994",27
"1995",2
"1996",11
"1998",2
"1999",14
"2001",45
"2003",11
"2007",15
"2014",11
"2017",15
"2020",14
"2022",3
"2023",16
"2024",15
"2032",15
"2037",13
"2038",15
"2039",15
"2043",11
"2046",13
"2047",12
"2048",13
"2049",14
"2050",14
"2052",11
"2053",14
"2055",15
"2056",12
"2060",6
"2065",3
"2066",14
"2068",13
"2069",18
"2070",11
"2075",13
"2079",13
"2080",12
"2084",12
"2086",20
"2087",13
"2088",12
"2091",14
"2092",11
"2093",16
"2094",13
"2095",3
"2096",12
"2102",12
"2112",14
"2114",19
"2115",15
"2116",11
"2133",11
"2134",12
"2136",3
"2143",12
"2145",11
"2146",12
"2148",16
"2153",12
"2156",12
"2158",12
"2164",15
"2171",2
"2172",11
"2173",3
"2174",2
"2176",14
"2178",10
"2181",13
"2184",8
"2193",16
"2195",11
"2199",14
"2201",16
"2205",11
"2217",13
"2221",15
"2223",13
"2224",11
"2225",12
"2226",15
"2228",13
"2231",13
"2237",16
"2241",13
"2243",11
"2244",14
"2245",2
"2248",16
"2252",12
"2253",12
"2260",12
"2261",13
"2262",7
"2267",12
"2269",17
"2275",16
"2278",15
"2279",14
"2281",12
"2284",2
"2285",20
"2286",12
"2288",16
"2290",11
"2292",17
"2293",13
"2295",12
"2296",3
"2299",13
"2300",13
"2304",11
"2309",16
"2312",14
"2313",14
"2314",14
"2315",11
"2318",11
"2322",17
"2324",16
"2325",13
"2326",5
"2329",11
"2331",3
"2332",13
"2333",12
"2336",13
"2337",21
"2338",29
"2343",13
"2345",16
"2347",15
"2348",6
"2350",14
"2351",10
"2352",11
"2356",13
"2358",17
"2360",19
"2361",10
"2362",14
"2364",7
"2374",12
"2375",14
"2376",13
"2377",23
"2381",13
"2384",15
"2388",11
"2391",15
"2392",14
"2396",11
"2398",8
"2399",17
"2407",13
"2411",16
"2420",15
"2424",11
"2425",16
"2428",12
"2440",6
"2444",13
"2451",16
"2452",13
"2453",14
"2454",2
"2456",4
"2459",11
"2460",11
"2461",13
"2463",13
"2464",11
"2465",16
"2471",11
"2474",15
"2485",13
"2486",14
"2489",4
"2490",14
"2492",13
"2494",10
"2498",13
"2500",19
"2501",11
"2503",12
"2504",12
"2505",6
"2506",12
"2510",11
"2523",14
"2524",20
"2529",12
"2530",12
"2532",16
"2536",4
"2544",11
"2546",15
"2548",14
"2549",11
"2550",3
"2551",5
"2554",13
"2559",7
"2562",12
"2569",15
"2575",14
"2576",6
"2577",12
"2578",11
"2581",13
"2589",2
"2590",5
"2591",10
"2593",16
"2596",12
"2597",12
"2599",12
"2604",2
"2606",12
"2607",11
"2611",2
"2612",23
"2614",25
"2615",14
"2617",11
"2621",16
"2622",13
"2626",5
"2627",12
"2629",13
"2634",15
"2635",15
"2638",12
"2639",13
"2642",4
"2646",21
"2653",14
"2654",13
"2657",14
"2659",9
"2660",3
"2662",5
"2663",17
"2666",15
"2670",17
"2676",3
"2678",12
"2679",12
"2680",10
"2681",12
"2682",2
"2683",14
"2690",18
"2693",16
"2694",4
"2695",12
"2698",13
"2699",13
"2702",11
"2704",3
"2709",14
"2710",10
"2712",12
"2715",11
"2716",13
"2718",12
"2719",16
"2721",14
"2723",16
"2728",12
"2732",11
"2733",15
"2735",13
"2743",12
"2748",12
"2750",14
"2751",14
"2757",5
"2761",14
"2767",15
"2770",13
"2773",14
"2774",2
"2777",7
"2778",4
"2779",15
"2781",5
"2790",14
"2794",13
"2796",13
"2797",14
"2798",15
"2803",12
"2804",13
"2807",11
"2808",12
"2819",13
"2821",13
"2822",13
"2823",16
"2826",13
"2828",12
"2829",12
"2831",11
"2835",11
"2847",17
"2852",30
"2859",15
"2860",14
"2861",12
"2862",17
"2864",3
"2866",13
"2868",16
"2870",13
"2871",14
"2873",13
"2875",16
"2879",11
"2881",16
"2883",11
"2885",16
"2886",16
"2887",13
"2888",13
"2890",11
"2892",14
"2897",12
"2898",17
"2900",13
"2901",14
"2903",12
"2904",13
"2906",16
"2907",12
"2921",11
"2922",13
"2926",2
"2927",14
"2930",3
"2936",9
"2938",11
"2939",11
"2942",13
"2944",7
"2946",11
"2948",18
"2949",13
"2950",3
"2952",12
"2958",11
"2961",15
"2962",10
"2974",15
"2986",12
"2988",11
"2989",3
"2991",12
"2992",12
"2997",13
"3001",3
"3003",13
"3004",7
"3009",11
"3010",12
"3011",11
"3014",15
"3016",13
"3023",15
"3024",11
"3025",6
"3026",11
"3027",15
"3032",12
"3033",15
"3034",11
"3037",11
"3038",15
"3039",8
"3040",10
"3041",11
"3042",11
"3043",11
"3045",11
"3046",15
"3056",13
"3058",16
"3059",12
"3060",11
"3061",11
"3063",6
"3066",13
"3067",13
"3074",6
"3077",14
"3078",11
"3080",15
"3081",15
"3086",12
"3087",12
"3088",13
"3092",12
"3095",21
"3096",16
"3098",12
"3100",12
"3102",13
"3106",3
"3115",13
"3117",13
"3120",13
"3126",3
"3127",10
"3129",9
"3135",11
"3137",12
"3138",18
"3140",15
"3142",13
"3147",6
"3148",2
"3149",16
"3152",11
"3156",16
"3160",11
"3163",11
"3171",14
"3174",8
"3176",11
"3178",12
"3179",14
"3190",14
"3191",12
"3192",12
"3193",6
"3194",5
"3197",12
"3200",13
"3202",12
"3206",6
"3207",14
"3208",11
"3210",11
"3213",16
"3220",18
"3222",11
"3223",8
"3224",4
"3225",12
"3228",13
"3232",16
"3233",14
"3234",2
"3235",13
"3236",12
"3244",13
"3246",11
"3247",15
"3250",3
"3254",2
"3255",10
"3256",11
"3257",13
"3258",12
"3259",13
"3260",12
"3266",13
"3269",13
"3270",7
"3273",12
"3274",2
"3276",11
"3281",11
"3284",11
"3285",12
"3295",12
"3296",13
"3297",2
"3304",16
"3305",13
"3309",12
"3310",13
"3311",6
"3312",14
"3315",11
"3317",2
"3321",6
"3323",13
"3326",12
"3327",16
"3333",11
"3337",13
"3338",9
"3341",12
"3344",10
"3346",13
"3348",12
"3350",15
"3355",12
"3356",12
"3358",14
"3359",3
"3360",2
"3363",14
"3364",12
"3369",12
"3371",7
"3373",11
"3374",12
"3378",3
"3380",10
"3382",10
"3383",10
"3390",11
"3393",9
"3394",10
"3396",11
"3397",4
"3398",11
"3403",13
"3405",13
"3406",6
"3407",14
"3408",12
"3409",15
"3411",12
"3412",12
"3415",11
"3417",13
"3428",12
"3429",7
"3430",2
"3431",5
"3433",13
"3441",17
"3448",15
"3451",11
"3452",12
"3459",13
"3462",13
"3463",14
"3465",12
"3466",13
"3468",14
"3469",12
"3470",11
"3471",9
"3475",12
"3478",4
"3479",14
"3480",13
"3484",12
"3490",2
"3495",12
"3496",11
"3499",4
"3500",11
"3503",13
"3505",11
"3507",11
"3514",11
"3515",12
"3519",8
"3521",11
"3522",10
"3524",16
"3526",13
"3528",11
"3529",10
"3531",13
"3535",2
"3536",9
"3537",12
"3539",14
"3542",11
"3544",12
"3547",4
"3549",12
"3550",14
"3551",13
"3552",13
"3553",12
"3555",12
"3557",13
"3558",12
"3560",11
"3564",11
"3566",17
"3568",12
"3571",13
"3573",11
"3575",2
"3577",12
"3579",11
"3581",3
"3587",14
"3588",2
"3590",8
"3594",16
"3599",9
"3605",3
"3607",7
"3612",4
"3613",10
"3615",11
"3616",12
"3621",3
"3626",7
"3627",6
"3628",2
"3631",2
"3634",13
"3635",15
"3654",13
"3658",13
"3660",12
"3670",12
"3673",11
"3676",11
"3690",11
"3693",11
"3694",3
"3699",17
"3700",12
"3703",10
"3705",11
"3710",5
"3714",5
"3715",14
"3716",14
"3719",12
"3726",13
"3728",8
"3732",12
"3733",15
"3734",11
"3737",4
"3738",11
"3742",11
"3744",2
"3747",10
"3757",10
"3759",3
"3765",7
"3767",17
"3771",12
"3772",7
"3776",11
"3781",19
"3790",11
"3791",12
"3796",11
"3797",15
"3798",13
"3801",15
"3802",2
"3805",12
"3810",11
"3813",19
"3815",13
"3817",2
"3818",13
"3819",14
"3820",12
"3822",18
"3823",14
"3824",2
"3831",11
"3833",13
"3838",11
"3839",2
"3843",12
"3844",11
"3846",14
"3848",3
"3849",22
"3850",7
"3851",3
"3856",15
"3858",12
"3859",12
"3863",14
"3865",12
"3866",13
"3867",12
"3877",3
"3881",11
"3883",12
"3885",6
"3886",14
"3887",11
"3890",12
"3893",12
"3897",7
"3900",13
"3903",15
"3904",13
"3910",11
"3912",13
"3913",12
"3919",13
"3920",11
"3921",14
"3922",6
"3926",13
"3929",12
"3930",14
"3931",8
"3933",13
"3934",13
"3937",13
"3943",11
"3945",10
"3946",12
"3948",12
"3952",2
"3956",10
"3962",14
"3963",15
"3966",12
"3967",12
"3975",2
"3976",10
"3979",10
"3981",24
"3982",13
"3985",11
"3986",11
"3988",14
"3989",9
"3991",13
"3997",12
"3998",11
"4000",6
"4002",15
"4003",12
"4004",14
"4005",13
"4008",11
"4010",11
"4012",15
"4016",12
"4021",11
"4026",5
"4032",12
"4033",12
"4036",13
"4038",3
"4041",12
"4043",12
"4051",13
"4057",10
"4058",10
"4059",3
"4060",12
"4062",12
"4068",14
"4070",11
"4072",5
"4073",11
"4076",12
"4078",12
"4081",12
"4083",3
"4093",15
"4095",13
"4096",5
"4098",7
"4102",4
"4103",14
"4106",6
"4107",13
"4109",14
"4111",15
"4112",11
"4113",13
"4114",12
"4117",3
"4121",11
"4122",12
"4124",14
"4137",14
"4139",12
"4140",11
"4143",8
"4144",11
"4146",10
"4149",2
"4151",4
"4152",11
"4154",11
"4157",2
"4158",15
"4159",16
"4160",14
"4164",14
"4167",11
"4174",11
"4175",2
"4176",12
"4179",11
"4180",12
"4183",13
"4187",12
"4189",15
"4191",12
"4193",13
"4194",7
"4196",12
"4197",12
"4198",10
"4200",10
"4203",9
"4204",11
"4205",3
"4206",14
"4207",8
"4208",11
"4211",11
"4213",14
"4215",12
"4216",12
"4217",11
"4220",11
"4222",11
"4227",12
"4228",11
"4230",12
"4232",6
"4234",10
"4235",12
"4236",6
"4239",3
"4242",13
"4244",11
"4245",12
"4246",11
"4252",10
"4253",2
"4255",11
"4256",3
"4257",13
"4260",13
"4263",12
"4264",4
"4269",2
"4274",11
"4275",15
"4276",12
"4277",11
"4279",11
"4280",14
"4282",13
"4285",20
"4291",3
"4292",12
"4293",16
"4295",15
"4297",14
"4298",11
"4300",10
"4301",10
"4303",15
"4304",3
"4306",12
"4308",11
"4312",11
"4317",4
"4319",13
"4324",15
"4330",13
"4332",14
"4334",13
"4336",4
"4337",8
"4338",12
"4340",11
"4343",10
"4344",13
"4353",12
"4355",13
"4356",7
"4358",10
"4359",12
"4360",11
"4362",14
"4369",12
"4378",12
"4381",10
"4382",16
"4388",13
"4389",7
"4390",11
"4391",2
"4399",11
"4400",13
"4402",12
"4403",10
"4405",12
"4407",11
"4416",11
"4417",11
"4419",14
"4420",11
"4421",11
"4423",14
"4424",11
"4428",12
"4431",7
"4432",13
"4433",6
"4434",13
"4438",14
"4441",12
"4442",11
"4443",11
"4444",11
"4445",13
"4446",2
"4447",12
"4449",11
"4452",11
"4456",10
"4458",12
"4459",13
"4463",10
"4465",11
"4467",7
"4469",13
"4470",11
"4472",13
"4478",13
"4479",11
"4482",11
"4487",16
"4489",3
"4490",12
"4492",12
"4500",11
"4502",13
"4505",2
"4506",2
"4508",13
"4510",11
"4513",11
"4516",12
"4532",11
"4533",14
"4536",10
"4539",13
"4541",12
"4551",14
"4552",2
"4553",13
"4557",11
"4566",11
"4567",11
"4568",9
"4569",11
"4572",2
"4574",11
"4577",11
"4583",13
"4585",11
"4587",13
"4592",3
"4593",11
"4596",11
"4598",12
"4603",4
"4606",12
"4617",12
"4619",12
"4620",2
"4628",15
"4629",12
"4631",11
"4633",12
"4635",11
"4636",12
"4638",11
"4639",9
"4643",11
"4650",10
"4654",15
"4658",5
"4662",11
"4664",8
"4665",12
"4666",11
"4667",11
"4669",11
"4674",2
"4676",7
"4680",6
"4684",10
"4686",12
"4689",12
"4692",6
"4693",12
"4694",13
"4695",13
"4705",11
"4720",12
"4721",12
"4723",14
"4724",10
"4725",6
"4726",11
"4728",11
"4729",2
"4730",11
"4731",6
"4732",12
"4733",13
"4734",4
"4735",13
"4738",12
"4739",12
"4740",13
"4741",12
"4745",11
"4746",12
"4748",11
"4751",12
"4752",13
"4754",16
"4755",11
"4758",10
"4761",6
"4762",3
"4766",12
"4768",3
"4769",12
"4771",8
"4778",11
"4781",12
"4782",12
"4783",13
"4784",13
"4788",15
"4790",11
"4792",11
"4793",17
"4798",12
"4799",11
"4800",11
"4803",11
"4805",10
"4806",4
"4810",12
"4811",4
"4813",14
"4815",11
"4822",11
"4825",13
"4826",12
"4833",11
"4837",2
"4839",13
"4842",2
"4846",13
"4847",13
"4852",11
"4856",5
"4857",10
"4864",11
"4867",11
"4874",11
"4875",12
"4880",13
"4881",3
"4890",12
"4891",14
"4892",12
"4896",11
"4900",11
"4902",11
"4903",11
"4908",6
"4914",13
"4918",2
"4921",7
"4923",2
"4932",11
"4935",11
"4937",11
"4940",13
"4944",13
"4948",2
"4949",10
"4951",12
"4967",10
"4973",12
"4986",14
"4988",11
"4995",10
"4999",5
"5003",11
"5007",11
"5008",11
"5012",11
"5014",12
"5016",14
"5021",2
"5024",2
"5026",11
"5028",10
"5029",12
"5030",11
"5034",2
"5035",11
"5037",4
"5040",14
"5042",2
"5043",3
"5044",11
"5045",11
"5048",3
"5052",11
"5053",10
"5058",12
"5060",2
"5063",12
"5065",12
"5066",11
"5067",11
"5069",2
"5073",12
"5074",12
"5075",11
"5077",6
"5078",11
"5082",11
"5083",12
"5089",3
"5090",11
"5093",2
"5096",13
"5102",12
"5104",11
"5106",12
"5110",13
"5113",11
"5120",2
"5129",12
"5131",11
"5135",11
"5137",11
"5138",3
"5147",11
"5149",7
"5151",10
"5152",11
"5154",12
"5156",3
"5158",2
"5160",11
"5163",11
"5165",2
"5167",11
"5168",13
"5171",12
"5175",13
"5177",11
"5183",11
"5187",12
"5190",2
"5191",11
"5195",11
"5196",12
"5197",11
"5200",12
"5201",11
"5202",47
"5206",11
"5207",11
"5211",15
"5213",9
"5214",10
"5220",13
"5221",11
"5222",2
"5224",12
"5226",11
"5227",11
"5228",3
"5236",12
"5238",11
"5241",13
"5245",11
"5250",2
"5251",11
"5253",11
"5254",13
"5255",11
"5257",6
"5259",2
"5263",11
"5267",12
"5270",6
"5272",11
"5273",6
"5276",11
"5277",9
"5279",6
"5281",13
"5285",12
"5290",2
"5291",14
"5292",7
"5294",11
"5296",12
"5304",12
"5306",10
"5312",2
"5315",13
"5318",11
"5321",13
"5326",11
"5332",6
"5338",13
"5339",12
"5343",13
"5347",18
"5352",13
"5356",6
"5357",5
"5359",11
"5361",12
"5366",10
"5372",2
"5373",14
"5378",12
"5379",2
"5380",2
"5385",11
"5386",10
"5389",2
"5404",10
"5406",13
"5410",11
"5413",11
"5414",4
"5417",11
"5418",11
"5421",2
"5423",11
"5425",13
"5429",13
"5432",12
"5436",3
"5440",11
"5443",10
"5452",13
"5457",10
"5458",2
"5459",10
"5464",11
"5472",11
"5478",11
"5479",4
"5486",11
"5487",4
"5492",11
"5495",11
"5497",11
"5498",11
"5499",7
"5500",2
"5504",13
"5505",2
"5508",12
"5509",10
"5510",15
"5515",11
"5523",3
"5528",12
"5529",13
"5531",11
"5532",10
"5535",12
"5537",10
"5538",11
"5539",2
"5542",13
"5543",11
"5545",19
"5548",6
"5552",12
"5565",11
"5568",6
"5572",12
"5578",7
"5580",3
"5585",11
"5587",2
"5589",11
"5590",6
"5597",6
"5600",3
"5602",3
"5603",12
"5608",11
"5613",11
"5614",3
"5615",13
"5616",12
"5618",11
"5619",11
"5623",11
"5625",10
"5626",13
"5629",12
"5630",6
"5643",2
"5644",11
"5645",12
"5650",2
"5651",10
"5653",12
"5654",11
"5655",3
"5656",2
"5657",12
"5670",11
"5675",6
"5677",11
"5680",11
"5682",11
"5691",2
"5695",5
"5701",11
"5703",3
"5707",2
"5708",2
"5716",11
"5720",2
"5724",12
"5726",10
"5727",11
"5729",16
"5735",11
"5740",2
"5742",11
"5750",11
"5751",2
"5753",11
"5754",12
"5755",2
"5757",2
"5759",10
"5761",11
"5763",10
"5775",19
"5783",10
"5785",10
"5788",14
"5792",12
"5793",11
"5794",11
"5802",3
"5804",11
"5807",11
"5809",10
"5811",11
"5819",11
"5820",11
"5821",11
"5824",12
"5827",7
"5828",5
"5829",2
"5830",11
"5831",49
"5834",6
"5847",10
"5854",11
"5855",11
"5858",2
"5866",3
"5881",3
"5882",11
"5884",2
"5886",11
"5887",14
"5890",3
"5892",2
"5893",11
"5895",12
"5897",11
"5899",11
"5901",11
"5905",11
"5907",10
"5909",11
"5915",11
"5921",11
"5924",11
"5925",11
"5928",10
"5931",9
"5932",3
"5936",11
"5937",6
"5939",11
"5940",3
"5941",12
"5944",11
"5950",11
"5951",11
"5952",12
"5956",11
"5957",11
"5960",3
"5961",5
"5962",12
"5965",11
"5970",11
"5971",2
"5976",12
"5977",12
"5978",12
"5980",12
"5981",11
"5982",11
"5987",11
"5988",14
"5990",11
"5994",11
"5995",2
"6004",10
"6006",10
"6012",11
"6015",11
"6016",11
"6018",2
"6023",12
"6031",2
"6036",11
"6038",11
"6039",34
"6045",2
"6046",12
"6047",2
"6049",11
"6050",11
"6057",2
"6059",2
"6060",6
"6061",2
"6062",11
"6063",11
"6066",11
"6067",10
"6069",10
"6070",11
"6071",13
"6077",11
"6078",11
"6079",10
"6081",9
"6088",10
"6089",2
"6092",10
"6093",10
"6094",11
"6095",12
"6096",3
"6099",12
