"","x"
"60424",4
"60583",28
"60934",1
"61906",4
"62173",3
"62229",6
"62253",3
"62262",2
"62273",2
"62299",1
"62568",7
"62720",15
"62830",1
"62928",8
"63089",1
"63146",7
"63298",4
"63354",3
"63480",2
"63543",3
"63613",2
"63744",2
"63759",11
"63810",8
"63935",5
"63984",3
"63995",14
"64009",2
"64051",1
"64092",3
"64288",1
"64472",1
"64606",1
"64669",2
"65240",1
"65457",3
"65729",1
"67447",11
"68197",5
"69252",1
"69322",3
"70122",4
"70132",3
"70137",2
"70310",1
"70592",2
"71108",2
"71122",4
"71174",1
"71273",2
"71632",2
"72394",3
"72485",9
"72509",3
"72545",6
"73057",1
"73207",7
"73353",4
"73663",1
"74622",8
"74675",7
"74690",14
"74879",2
"75104",1
"75249",3
"75288",3
"75583",2
"75782",2
"77460",1
"77467",2
"77628",1
"77786",6
"78238",2
"78383",2
"79161",2
"79767",1
"79921",5
"81129",1
"82839",2
"83224",1
"83732",4
"84127",5
"84335",2
"85576",1
"85927",9
"87413",1
"88495",2
"90518",2
"91030",3
"91325",1
"91347",20
"91946",1
"91995",3
"92149",5
"92248",3
"92263",3
"92286",1
"92467",3
"92523",4
"92766",2
"92962",6
"93053",28
"93287",5
"93297",2
"93366",3
"93376",2
"93477",11
"93540",3
"93646",5
"93688",2
"93719",2
"93757",2
"93768",4
"93795",3
"93871",7
"93927",3
"93979",2
"94042",6
"94104",3
"94118",3
"94190",2
"94228",4
"94299",5
"94405",1
"94453",8
"94625",1
"94649",1
"94729",6
"94788",3
"94817",2
"94967",5
"95009",3
"95027",1
"95064",3
"95168",18
"95183",5
"95221",4
"95336",1
"95528",1
"95624",5
"95683",2
"95714",4
"95775",3
"95882",2
"96016",2
"96027",1
"96066",3
"96153",2
"96277",3
"96300",4
"96408",2
"96579",4
"96771",4
"97046",6
"97110",3
"97139",7
"97158",15
"97169",4
"97209",2
"97311",4
"97390",3
"97398",3
"97467",2
"97699",1
"99770",3
"100496",1
"100762",4
"100796",3
"101270",2
"102033",4
"102424",1
"102732",3
"102937",10
"103440",1
"103907",6
"104031",2
"104269",1
"104302",5
"104429",2
"104653",3
"105767",10
"106116",17
"106398",4
"106661",2
"106706",3
"106737",1
"106760",1
"107015",2
"107294",4
"107423",3
"107506",3
"107942",1
"108082",5
"108186",8
"108469",10
"108513",4
"108539",3
"108569",1
"108670",7
"108810",4
"108934",2
"109377",2
"109453",5
"109563",1
"109796",3
"110364",4
"110547",4
"110677",3
"110891",3
"110982",1
"111120",1
"111390",2
"111445",1
"112394",3
"112764",4
"113834",2
"114250",2
"115347",5
"115901",4
"115940",6
"115956",2
"116263",2
"116351",1
"116378",1
"116457",3
"116477",1
"116543",4
"116548",4
"116561",2
"116588",4
"116891",1
"117164",2
"117179",1
"117190",3
"117225",2
"117279",2
"117300",4
"117305",2
"117310",3
"117333",5
"117391",1
"117550",9
"117972",1
"118289",2
"118923",3
"120991",4
"123252",4
"123814",4
"124824",2
"125544",5
"125663",6
"126519",4
"127235",14
"127789",4
"127808",4
"128094",4
"128415",1
"129418",3
"130298",1
"130339",4
"131850",1
"132375",1
"132501",2
"132509",1
"132513",1
"132524",1
"132528",1
"132533",2
"132535",2
"133074",1
"133478",3
"133786",3
"134170",1
"135634",4
"135701",3
"136287",1
"138369",1
"138674",1
"139872",2
"140620",1
"140637",4
"141446",1
"141953",9
"143356",3
"145114",1
"146320",4
"147260",3
"148023",4
"148697",2
"150434",6
"153122",5
"153555",2
"153720",3
"154508",1
"154512",1
"154515",2
"154518",1
"154526",4
"154531",1
"154534",1
"154536",4
"154538",1
"154543",4
"154547",1
"154552",1
"154558",8
"154561",1
"154565",1
"154568",1
"154570",2
"154572",1
"154574",1
"154578",2
"154583",1
"154588",1
"154594",3
"154606",1
"154609",1
"154613",7
"154617",1
"154619",1
"154626",1
"154630",1
"154632",1
"154637",1
"154641",2
"154644",1
"154646",1
"154650",4
"154652",2
"154656",1
"154660",2
"154663",3
"154829",4
"155333",1
"155686",4
"157639",3
"161315",2
"164219",1
"165506",3
"166648",3
"166696",1
"166703",1
"166732",1
"166756",2
"167571",14
"167573",4
"167584",1
"167586",7
"167589",2
"167593",1
"167601",1
"167607",1
"167610",5
"167615",1
"167619",1
"167626",1
"167630",3
"167635",2
"167639",1
"167642",3
"167648",1
"167650",1
"167655",1
"167658",1
"167660",1
"167663",1
"167666",1
"167672",4
"167677",1
"167681",2
"167686",4
"167688",3
"167691",1
"167695",3
"167698",3
"167700",1
"167706",2
"167711",11
"167714",1
"167717",1
"167720",1
"167722",2
"167727",1
"167730",1
"167732",2
"167735",1
"167741",1
"167746",1
"167752",2
"167755",1
"167757",1
"167764",1
"167770",1
"167780",1
"167784",1
"167786",1
"167790",1
"167792",1
"167795",2
"167801",2
"167803",2
"167808",1
"167812",1
"167814",1
"167819",1
"168003",2
"169108",2
"169962",3
"170033",6
"170068",4
"170096",3
"170646",4
"170671",3
"170714",3
"170718",1
"170725",4
"170752",5
"170808",1
"170847",3
"170860",1
"170906",4
"170930",2
"170940",5
"171353",1
"171485",3
"172688",3
"172950",3
"172954",4
"172972",1
"172987",2
"172991",1
"174452",8
"174679",2
"175385",3
"175779",3
"175994",2
"176222",2
"176915",1
"177019",3
"177033",3
"177044",1
"177095",3
"177254",3
"177291",1
"177294",1
"177363",3
"177412",1
"177648",1
"177712",4
"177807",4
"178165",3
"178385",4
"178542",2
"178592",7
"178742",2
"179218",2
"179376",3
"179522",10
"179566",1
"179716",2
"179819",2
"179905",1
"179976",2
"180304",2
"180394",2
"180595",3
"180844",2
"181164",2
"181264",2
"181826",2
"182281",3
"183405",4
"185614",4
"186459",2
"186470",1
"186482",1
"186493",1
"186504",1
"186524",1
"186537",3
"186543",3
"186597",1
"186628",1
"186673",2
"186688",3
"186696",2
"187450",1
"188072",2
"189211",2
"190184",3
"192631",2
"193013",1
"193412",2
"195080",3
"195691",1
"199373",1
"200346",2
"201839",3
"203862",4
"205430",2
"205910",2
"206935",3
"208172",1
"208700",8
"208919",1
"208982",3
"209054",1
"209174",1
"209196",1
"209245",3
"209318",1
"209340",1
"209445",1
"209456",1
"209495",1
"209541",1
"209597",1
"209637",2
"209696",1
"209715",1
"209784",2
"209806",1
"209840",2
"209897",1
"209911",1
"209924",1
"210002",1
"210029",4
"210089",1
"210198",5
"210272",3
"210612",2
"210771",6
"210819",2
"210892",6
"210933",3
"211340",2
"211408",2
"211430",3
"211432",2
"211442",8
"211600",7
"211809",2
"211889",1
"211924",1
"212024",2
"212380",1
"212585",1
"212769",1
"213740",2
"213742",1
"213746",2
"213749",1
"213753",3
"213760",1
"213762",1
"213765",1
"213768",1
"213771",1
"213774",2
"213776",1
"213780",1
"213788",4
"213790",1
"214237",1
"214964",2
"215279",6
"215290",4
"216517",3
"216757",7
"216861",4
"218201",2
"219030",1
"219445",1
"219867",3
"221758",3
"221841",1
"222515",2
"223208",2
"224219",1
"225744",1
"227937",1
"228197",1
"228922",1
"229973",1
"230581",2
"231206",1
"231269",1
"234651",3
"235119",2
"235580",5
"235747",1
"235821",1
"235982",1
"236130",1
"236135",2
"236365",1
"236498",1
"236502",3
"236540",2
"236808",1
"236876",2
"236991",5
"237133",3
"237163",1
"237577",1
"237684",2
"237703",3
"237720",2
"237745",1
"237750",3
"237784",3
"237815",1
"237834",2
"237865",1
"237892",2
"237896",2
"237919",3
"237957",1
"238062",2
"238162",1
"238336",2
"238513",1
"238625",2
"238740",1
"238828",2
"239013",1
"239046",1
"239168",1
"239274",1
"239436",1
"239514",2
"239613",1
"239770",2
"239946",1
"240211",3
"240535",4
"240657",3
"240983",1
"241765",2
"242187",3
"242412",2
"242632",2
"242788",2
"242901",3
"243381",3
"243484",9
"244089",1
"244773",3
"245175",1
"245278",1
"245299",1
"245990",1
"246037",1
"246106",1
"246198",1
"246323",1
"246520",2
"247061",2
"247070",2
"247091",2
"247098",2
"247118",4
"247121",4
"247203",2
"247475",1
"247968",1
"248786",4
"248951",5
"248963",3
"248969",2
"248999",2
"249017",2
"249022",2
"249031",3
"249045",4
"249052",2
"249066",3
"249077",2
"249555",1
"249584",2
"250060",1
"250066",2
"250068",1
"250070",1
"251187",1
"251952",1
"252399",3
"252561",2
"253699",1
"254086",1
"255406",1
"255879",1
"258470",2
"262733",2
"262768",1
"262782",2
"262800",3
"262839",3
"263060",2
"263999",2
"264059",3
"268249",3
"271995",2
"277036",3
"279928",2
"283171",1
"286468",1
"287958",6
"288816",1
"289776",3
"290418",1
"293475",2
"294708",1
"295771",1
"296250",1
"301045",1
"303622",1
"304173",2
"304390",2
"304543",1
"304556",1
"305516",2
"305614",1
"305760",1
"306215",1
"306254",1
"306821",2
"308381",1
"308497",1
"308912",1
"312040",3
"318650",1
"324181",2
"328208",5
"334901",2
"337240",4
"339400",2
"340772",1
"343029",1
"343889",1
"343934",1
"345662",2
"347678",4
"350998",4
"352001",6
"353516",1
"359144",1
"362107",1
"364444",1
"365355",3
"371869",5
"385671",2
"391488",1
"398092",1
"398840",1
"399231",6
"399707",1
"401877",1
"403669",3
"404782",1
"406948",2
"409085",1
"409110",2
"413017",2
"416111",1
"416841",1
"417481",2
"423081",2
"429241",3
"436492",1
"448789",2
"454464",1
"465668",1
"466662",1
"473531",1
"474638",3
"478639",3
"480781",1
"497743",2
"498085",2
"514393",3
"515327",1
"540909",1
"562368",1
"591038",2
"633892",2
"656147",2
"656277",1
"656389",2
"656490",2
"656501",2
"656547",3
"656625",1
"659988",2
"662197",3
"242155",4
"506125",1
"399588",4
"362367",1
"252460",1
"247680",1
"246820",1
"62738",2
"5879",1
"797",7
"935",3
"1309",8
"1934",9
"4422",16
"5206",4
"5587",4
"6138",1
"7680",3
"8218",3
"8846",2
"9016",3
"9735",5
"18359",1
"22762",2
"22808",7
"22874",7
"23249",2
"23357",4
"23670",6
"25830",2
"27372",6
"27436",3
"27472",2
"27494",6
"34779",1
"37347",11
"38232",4
"38434",4
"42350",3
"44722",4
"47659",7
"47681",2
"50600",6
"59560",5
"70907",2
"73721",5
"87205",14
"94462",8
"102991",1
"117306",42
"123822",2
"153224",6
"168444",7
"172017",1
"206771",4
"279007",10
"280056",11
"304068",5
"322488",2
"644965",2
"651039",9
"656057",1
"840",8
"3179",4
"4295",12
"6226",4
"10002",7
"13887",1
"19516",9
"23163",8
"24465",7
"25768",9
"26787",1
"26920",10
"27950",5
"28599",2
"30735",6
"38101",3
"38703",2
"47618",11
"47673",3
"73416",9
"156385",3
"170260",2
"176048",4
"192106",2
"193443",2
"193460",3
"202177",5
"206909",3
"215973",2
"256558",4
"281607",3
"486215",4
"619063",3
"3900",7
"4049",10
"4195",9
"12264",2
"17267",1
"17283",3
"17319",8
"28747",8
"33689",4
"41328",1
"49407",2
"58478",15
"60151",2
"60943",3
"63148",19
"75420",4
"79511",6
"81816",2
"83790",4
"84143",2
"88582",2
"88638",3
"88655",5
"88671",6
"124043",4
"126038",10
"126905",1
"129473",3
"133075",1
"134024",2
"136636",3
"137651",4
"138644",8
"139224",13
"140224",1
"142190",15
"143293",1
"143925",8
"145003",2
"145005",3
"145010",6
"145218",2
"145220",11
"145226",2
"145230",5
"145232",5
"145235",6
"145239",5
"145241",5
"145243",5
"145246",14
"145471",1
"146401",6
"146412",2
"146478",4
"147279",2
"147409",6
"148225",12
"150020",2
"151462",5
"151474",6
"151478",2
"151483",2
"151486",3
"151496",3
"151503",1
"151509",2
"151513",5
"151517",1
"151519",6
"151525",2
"151527",2
"151530",2
"151538",12
"151543",1
"151547",8
"155501",17
"158324",1
"159682",6
"176296",4
"191159",3
"194432",3
"199288",1
"204083",5
"215119",7
"224350",4
"224750",2
"224769",9
"224825",3
"225970",7
"226120",7
"226145",3
"226153",3
"226159",9
"226177",9
"230080",1
"233675",5
"261309",4
"266238",3
"276685",1
"285983",3
"286058",1
"301206",1
"336218",3
"344249",4
"344256",5
"348698",3
"360756",1
"370042",2
"376454",1
"381130",4
"382223",6
"382228",4
"382230",5
"385083",5
"385099",5
"385106",4
"385110",1
"385122",2
"385137",4
"385143",2
"385155",3
"385200",3
"385219",3
"385246",4
"385254",4
"385260",3
"386480",2
"391565",2
"391567",4
"391585",4
"436937",8
"448660",1
"448666",11
"450381",3
"450383",1
"450440",1
"451743",5
"451826",4
"454675",7
"148826",1
"140311",2
"8782",2
"8984",7
"10012",7
"17379",3
"25856",9
"96988",4
"79154",1
"260534",1
"283433",1
"535086",1
"284122",1
"532810",1
"494375",1
"490902",1
"393692",1
"380835",2
"337705",1
"335431",1
"332757",1
"281746",1
"273648",1
"271150",1
"226883",1
"213332",1
"161040",1
"139885",1
"113974",1
"91127",1
"89520",1
"26711",1
"185399",1
"212816",1
"251873",1
"498589",1
"183470",1
"257533",1
"547459",1
"49",2
"1172",11
"63280",10
"348590",4
"1945",11
"2220",1
"54298",1
"91454",1
"91461",1
"91464",1
"157",2
"2224",22
"7887",4
"18078",2
"70153",1
"103900",5
"103970",1
"33",4
"2295",2
