"","x"
"4075",11
"4076",2
"4082",11
"4087",5
"4089",7
"4090",11
"4092",13
"4093",14
"4103",15
"4105",15
"4111",18
"4112",11
"4113",2
"4117",11
"4118",2
"4119",11
"4121",14
"4122",4
"4126",5
"4127",12
"4128",14
"4132",15
"4135",12
"4144",13
"4151",11
"4154",12
"4158",14
"4159",13
"4161",14
"4164",20
"4165",11
"4168",12
"4172",14
"4174",3
"4175",11
"4177",6
"4180",3
"4182",16
"4183",14
"4188",2
"4190",12
"4191",6
"4193",18
"4194",13
"4195",23
"4201",11
"4203",11
"4205",12
"4207",13
"4208",16
"4210",16
"4213",12
"4214",17
"4216",12
"4218",11
"4223",2
"4225",19
"4226",14
"4227",11
"4228",12
"4229",12
"4230",14
"4231",24
"4232",18
"4235",13
"4240",11
"4244",11
"4250",11
"4251",12
"4254",4
"4258",20
"4261",14
"4264",11
"4265",3
"4266",14
"4267",11
"4268",13
"4274",3
"4280",16
"4282",11
"4283",13
"4284",13
"4285",15
"4289",9
"4290",14
"4293",13
"4294",14
"4295",5
"4298",18
"4303",14
"4304",6
"4305",12
"4307",15
"4308",9
"4313",14
"4317",6
"4319",12
"4320",13
"4322",18
"4323",15
"4325",14
"4326",11
"4327",11
"4328",14
"4330",12
"4331",12
"4332",11
"4335",12
"4338",18
"4339",3
"4341",5
"4342",14
"4344",7
"4345",14
"4346",15
"4348",10
"4349",11
"4350",16
"4351",11
"4352",14
"4353",6
"4355",11
"4356",12
"4357",17
"4359",5
"4360",15
"4362",16
"4363",13
"4364",11
"4366",2
"4369",11
"4371",2
"4374",10
"4375",14
"4380",7
"4383",14
"4384",11
"4388",2
"4391",14
"4398",13
"4399",13
"4400",12
"4403",13
"4405",13
"4412",3
"4413",13
"4414",18
"4418",3
"4419",10
"4423",16
"4434",6
"4436",11
"4438",19
"4439",9
"4442",14
"4444",14
"4446",7
"4449",15
"4452",11
"4455",11
"4456",3
"4464",13
"4465",13
"4466",11
"4469",15
"4471",36
"4474",11
"4475",6
"4477",14
"4479",16
"4480",9
"4481",21
"4483",12
"4484",10
"4486",4
"4487",3
"4488",17
"4489",18
"4492",12
"4495",16
"4496",14
"4498",12
"4500",12
"4503",11
"4504",12
"4507",11
"4508",16
"4512",13
"4518",21
"4519",12
"4520",7
"4522",13
"4525",15
"4532",16
"4533",14
"4534",12
"4538",15
"4539",12
"4540",7
"4541",11
"4542",14
"4544",15
"4551",16
"4554",18
"4559",9
"4560",14
"4562",11
"4566",14
"4567",12
"4568",12
"4571",11
"4576",19
"4577",11
"4578",11
"4579",11
"4580",11
"4581",12
"4583",4
"4584",12
"4585",2
"4593",13
"4595",7
"4596",13
"4599",11
"4601",11
"4604",11
"4608",11
"4609",9
"4611",14
"4612",7
"4619",2
"4621",14
"4623",16
"4624",14
"4625",14
"4627",15
"4630",12
"4632",3
"4634",15
"4635",13
"4639",13
"4641",11
"4646",7
"4649",16
"4652",15
"4653",15
"4654",14
"4657",8
"4662",2
"4667",11
"4669",3
"4670",15
"4671",11
"4674",11
"4676",11
"4677",12
"4678",11
"4680",15
"4683",14
"4684",4
"4685",11
"4686",14
"4688",2
"4690",13
"4691",12
"4692",13
"4695",3
"4698",15
"4707",13
"4710",13
"4713",12
"4718",15
"4719",11
"4724",11
"4726",13
"4728",21
"4730",18
"4734",14
"4735",11
"4740",12
"4743",3
"4744",16
"4745",16
"4748",12
"4749",12
"4751",14
"4754",11
"4755",16
"4760",11
"4763",13
"4764",11
"4776",17
"4778",12
"4780",11
"4781",6
"4782",12
"4795",5
"4798",13
"4799",11
"4805",14
"4811",11
"4814",13
"4823",15
"4824",22
"4826",4
"4827",15
"4828",11
"4835",12
"4837",13
"4838",2
"4840",13
"4842",15
"4844",12
"4845",15
"4846",12
"4850",13
"4851",13
"4853",15
"4857",13
"4868",14
"4870",10
"4871",2
"4872",11
"4874",14
"4876",15
"4878",11
"4879",11
"4880",12
"4881",14
"4882",13
"4883",11
"4887",16
"4888",13
"4894",24
"4896",14
"4897",14
"4898",12
"4901",12
"4902",15
"4903",11
"4912",13
"4913",12
"4919",8
"4921",14
"4923",18
"4931",11
"4932",2
"4933",4
"4936",4
"4937",12
"4940",14
"4942",12
"4944",11
"4945",13
"4949",15
"4950",14
"4951",11
"4952",15
"4956",15
"4957",14
"4959",24
"4961",12
"4965",5
"4969",13
"4970",2
"4971",13
"4972",13
"4975",13
"4976",23
"4977",4
"4978",3
"4979",11
"4982",16
"4986",16
"4988",13
"4990",13
"4991",2
"4993",13
"4994",13
"4995",9
"5003",14
"5005",14
"5008",13
"5014",14
"5017",13
"5020",7
"5024",2
"5025",12
"5026",11
"5028",2
"5032",17
"5042",16
"5047",11
"5050",2
"5054",6
"5056",13
"5057",12
"5062",12
"5063",2
"5068",6
"5075",2
"5076",12
"5077",12
"5078",2
"5084",13
"5086",12
"5088",17
"5089",11
"5090",12
"5091",11
"5095",11
"5096",16
"5098",13
"5100",12
"5101",12
"5102",3
"5104",4
"5105",14
"5106",11
"5107",14
"5108",11
"5111",16
"5113",11
"5114",14
"5117",12
"5119",12
"5120",6
"5121",3
"5126",12
"5129",13
"5131",13
"5132",2
"5133",11
"5137",12
"5138",14
"5140",10
"5147",14
"5150",12
"5151",12
"5156",2
"5157",16
"5158",14
"5160",3
"5161",11
"5166",12
"5168",11
"5174",12
"5178",14
"5180",15
"5185",13
"5187",10
"5188",15
"5191",12
"5193",11
"5194",11
"5202",13
"5211",15
"5212",12
"5214",13
"5217",12
"5218",11
"5227",13
"5232",16
"5233",2
"5236",6
"5237",15
"5240",14
"5241",12
"5242",10
"5243",13
"5245",12
"5246",12
"5247",21
"5248",15
"5249",17
"5251",15
"5260",11
"5264",12
"5268",13
"5269",17
"5270",11
"5272",12
"5274",11
"5275",11
"5280",12
"5281",10
"5282",11
"5285",12
"5291",14
"5293",10
"5299",14
"5300",13
"5302",13
"5304",2
"5307",6
"5322",2
"5323",3
"5324",7
"5326",12
"5328",3
"5338",12
"5340",12
"5341",12
"5342",11
"5343",12
"5344",13
"5349",6
"5351",2
"5355",12
"5357",5
"5359",12
"5362",10
"5364",11
"5370",16
"5371",14
"5372",11
"5383",13
"5384",3
"5385",9
"5386",8
"5387",5
"5388",8
"5389",2
"5390",3
"5391",11
"5396",16
"5399",12
"5405",13
"5406",8
"5409",12
"5413",15
"5415",12
"5416",11
"5417",12
"5420",11
