"","x"
"35599",28641.553486126
"36952",0
"37202",234698.255934383
"37329",0
"37364",101593.124275897
"38199",477930.568840024
"38406",113932.623306893
"38785",0
"43949",8383.75213375803
"44032",809535.902372549
"44296",0
"44525",12896
"47611",18
"47628",0
"47675",0
"47701",38.1666666666667
"47704",13693.8257690775
"47714",60162.4370743184
"47719",0
"47742",6856
"47756",7015.83000250785
"47779",5
"49531",0
"51608",6858
"52181",1
"52662",3
"58389",4
"59499",0
"62352",146.944373699772
"63620",0
"70323",363522.648108569
"72987",27571.5666666667
"76608",27424
"77346",338538.648108569
"84481",5
"87030",6853
"87206",395194.670556848
"91089",6450
"97957",6846
"103299",250498.552038769
"116987",586706.171664544
"123645",0
"126806",159999.392670008
"126912",169822.934461589
"127234",19365
"129872",32264
"131082",0
"134509",6733.8712890379
"138466",21413.8151466102
"140495",124334.019455092
"142447",0
"146303",6
"153218",233764.720493839
"158710",192607.77335496
"166999",7519.61711972238
"175479",0
"176011",0
"181377",0
"181739",480901.312542384
"184030",0
"185244",6448
"191052",20562
"193416",21117.1226432005
"193430",59204.9031472642
"193436",93196.9031472642
"193467",300057.262342111
"198448",41068
"202659",6854
"202691",133879.293772725
"205144",6852
"206885",13704
"206938",72326.5316245693
"219320",1
"224234",0
"227163",147955.759385036
"227174",2
"232688",12898
"254466",1834486.93393229
"260635",6448
"264746",45241
"264749",6464
"267140",0
"273647",0
"278951",0
"279317",0
"305318",1
"383416",0
"424944",0
"424946",0
"424950",0
"424955",0
"476366",0
"601303",20595
"645203",159274.621818662
"651129",89829.0439255039
"655585",108962.718606216
"655772",0
"656424",665223.931543572
"545969",0
"415888",5
"390803",0
"440655",0
"488561",2
"313043",0
"310",0
"847",25804.2989130435
"953",0
"1605",0
"1936",27167.6906842929
"2114",0
"3081",6981.10546119461
"3173",0
"3592",0
"3836",180190.095471019
"5762",6449
"5926",96232.2669265963
"5967",0
"6225",0
"6300",296114.226586887
"6690",4970.29593072018
"7476",0
"7791",158574.247630395
"7974",0
"8459",133666.935350704
"8505",13704
"9063",0
"9178",0
"11432",0
"12016",518078.239749153
"12612",17674.7167121839
"15433",20807.4895362082
"15564",0
"16660",0
"19170",148818.592696723
"19590",0
"22714",78259.7440744854
"22737",224988.949172541
"22830",0
"22945",0
"23098",34950.8671820684
"23199",0
"23775",696.384111240283
"23831",0
"24278",173477.09085403
"26623",20709.6153983628
"27694",0
"28115",435.546645054554
"31572",0
"35885",0
"37242",12896
"43193",0
"44556",0
"46197",0
"47625",0
"47645",6451
"47685",0
"47716",174181.56213527
"47753",3
"49830",0
"49978",1
"52176",0
"54681",0
"58153",12
"59759",0
"63134",34665.1333333333
"69166",1
"70234",0
"73271",20577
"76073",0
"84776",2
"85007",0
"88006",6858
"88016",0
"126840",0
"127074",0
"127320",6456
"130079",2
"139592",1
"139606",0
"139621",0
"139633",0
"139660",0
"139669",0
"139685",0
"139690",0
"139718",0
"139724",0
"139727",12946
"139740",0
"139746",0
"139752",0
"139762",0
"139776",0
"139785",0
"139792",0
"139797",0
"139816",0
"139824",0
"139832",0
"139838",0
"139846",0
"139853",0
"139871",0
"139881",0
"139892",0
"139905",0
"139914",0
"139920",0
"139950",0
"139966",0
"139988",0
"166978",319700.450123241
"167383",0
"193401",1279847.34349988
"212975",0
"258693",0
"285543",0
"300692",0
"300694",0
"300697",0
"300699",0
"300701",0
"300703",0
"300705",0
"300708",0
"300710",0
"300712",0
"300714",0
"300717",0
"300719",0
"300722",0
"300725",0
"300728",0
"300731",0
"300735",0
"300737",0
"300740",0
"300744",0
"300746",0
"300748",0
"300753",0
"300755",0
"300757",0
"300759",0
"300762",0
"440664",0
"448954",0
"139715",0
"154",837830.132379781
"210",19356
"404",13704
"707",23005.5368742492
"796",0
"801",0
"859",17808.8332320179
"1177",61647.9416827049
"1359",1
"1702",2672.07473063625
"2063",0
"2119",132775.636915657
"2821",0
"3047",0
"3194",6856.5527305973
"3222",59451.5599739027
"3686",136307.934860253
"3911",31852.8277996058
"4797",59507.6568098298
"5480",0
"5550",13708
"5579",30
"5621",61718.9178456702
"5779",0
"5989",0
"6095",20565
"6169",30505.2675516286
"6318",7061.43751803752
"6751",110830.113804098
"7295",163754.470371026
"7561",4593.80789099087
"7694",41382.8141448247
"8019",35329.5905225497
"8078",0
"8182",6854
"8363",23487.3015135535
"8533",0
"8866",187454.575580419
"8885",191827.314189963
"9162",12898
"10553",2497723.21164947
"10671",0
"10992",0
"11291",0
"11890",0
"11978",493734.807633572
"13738",25796
"14093",0
"14467",6872
"15091",0
"17342",0
"17599",0
"17875",0
"18230",0
"18755",0
"19736",52870.9331686097
"21851",0
"22257",33433
"22622",7421.19681232796
"22684",213393.426509036
"22924",0
"22999",40595.9891308948
"23079",0
"23142",0
"23224",15462.0695310579
"24397",1
"25758",82722.5287220434
"27122",78489.8440541481
"27874",185825.752130873
"28067",84850.3044499787
"28170",0
"28979",16
"35948",0
"37123",1
"37166",74468.2143431707
"38109",0
"38210",0
"38231",0
"39314",0
"39940",6450
"41806",6856
"42944",1
"43700",0
"43876",1
"44207",187250.218324796
"44469",301537
"44683",2
"44771",23738.3482093299
"46160",0
"47619",6448
"47632",1154464.43499328
"47640",18
"47648",0
"47702",20496.0556263002
"47715",238154.542050091
"47720",12898
"47759",0
"47809",4
"48948",0
"49655",0
"53574",0
"58617",6
"60307",0
"62375",0
"74143",120399.446732855
"76186",0
"89112",25788
"90204",6451
"92622",0
"99679",270183.713660548
"100093",0
"101850",6
"122968",0
"126460",123690.504459262
"127102",6455
"127665",315018
"129013",0
"130173",0
"131439",2
"135283",33842.0681504566
"139951",9
"141698",140555.144129014
"156704",3
"157280",0
"160207",0
"166358",71759.0857200653
"173233",0
"189415",0
"202706",6445
"205437",0
"206888",1
"206904",314979.26234211
"206924",0
"216872",0
"216901",2
"223963",0
"227173",375378.252968094
"232637",0
"234877",0
"261796",12944
"274290",12.8333333333333
"280282",0
"281516",51710
"281566",19395
"302869",124601.380430124
"465435",0
"482901",0
"549999",0
"648138",0
"454885",0
"275809",0
"197403",2
"276",3513677.15962839
"676",722666.365806007
"1160",205119.486893727
"1191",38320.4303129502
"1235",5
"1271",619034.409359001
"1447",0
"1506",0
"1846",150447.859458233
"1923",87266.9549854031
"1957",3471.78038589927
"2072",0
"2153",0
"2198",213683.730096919
"2401",16129.9103326259
"2480",292712.234093533
"2523",110917.770251567
"2676",6485.96239316238
"2845",59592.6070007396
"3426",169927.868333749
"3597",64309.6610958937
"4069",59451.6243530327
"4364",12078.4729924086
"4389",67111.6243530328
"4444",749734.553893318
"4587",358117.572077719
"4631",0
"4703",6
"4848",0
"4961",0
"5246",0
"5447",1
"5595",101782.577006361
"5631",6853
"5694",31386.9603643114
"5817",0
"5936",0
"5999",6853
"6149",0
"6176",0
"6380",20568
"6415",53211.8282509943
"6441",108916.233396627
"6473",6851
"6476",716651.228149626
"6624",6
"6759",2
"7093",6852
"7146",55446.5876918369
"7442",0
"7828",514107.017848458
"8178",23694.3650664626
"8455",1
"8721",58623.6527194855
"9130",0
"9611",0
"9707",0
"10370",0
"10801",0
"11192",265064.941046268
"11810",1587682.62146926
"11849",0
"11853",2149956.25711521
"11867",307090.216420305
"11881",299274.715371824
"11899",13702
"11909",0
"11917",40157.9137848498
"11933",0
"12367",97627.4548020772
"12395",6448
"12577",198421.720424864
"12927",155685.164082278
"14382",0
"15013",0
"15649",0
"15874",4
"16173",1360546.36151845
"17138",0
"17260",75975.9517627551
"17955",0
"18041",9316.38937810917
"18198",11678.9503765884
"18303",12748.8072754003
"18401",0
"18563",525190.232428184
"18692",6455
"18793",8092.1474148435
"19179",12896
"20004",0
"20015",85497.0866477023
"20030",52056.4534806883
"20036",90631.3506581167
"20053",487611.55332308
"20061",14813.947364542
"20075",505185.03279586
"20136",12874.2837786573
"20155",662.538898002163
"20181",8542.45272103581
"20203",97450.3193064371
"20206",9754.11782956662
"20211",42310.267845766
"20235",455378.091200262
"20249",55988.5897384493
"20274",24384.1066216612
"20284",0
"20311",16919.7516480555
"20351",0
"20365",0
"20373",240044.835066452
"20395",299797.40905428
"20424",63020.5207786397
"20436",17903.648204447
"20445",270785.96139313
"20487",404302.118135711
"20539",0
"20552",289697.894465612
"20568",97627.6523406727
"20577",85908.0354588002
"20596",52692.7335128521
"20663",51090.1407411768
"20676",54403.7495610152
"20718",48836.5436695984
"20722",22251.3374535939
"20754",337525.475725524
"20764",16513.362540119
"20781",1637.05087240332
"20821",0
"20854",5044.90042029201
"20866",118234.733445471
"20912",0
"20924",7840.08921316794
"20963",18417.7328911577
"20979",13704
"21001",41208.6187417502
"21018",39531.8280483406
"21027",154414.697864647
"21066",1196441.92973756
"21103",6854
"21116",42011.8757437742
"21123",33327.0540322985
"21140",75828.9407416648
"21176",0
"21214",361088.402551266
"21237",9702.76168315969
"21251",26865.2911299758
"21281",0
"21298",0
"21332",15915.6985931552
"21344",8116.24187969363
"21354",28562.2787344584
"21579",36192.6849079324
"21622",109711.86103401
"22150",0
"22631",12896
"22644",12896
"22694",0
"22774",0
"22818",0
"22834",7037.10149799049
"22860",138830.350107399
"22928",0
"22968",0
"23092",0
"23129",6852
"23136",0
"23196",0
"23245",66494.606066486
"23282",0
"23296",4853.1592533468
"24132",0
"24763",0
"24996",127327.699903481
"25100",6452
"25599",54663.5775960554
"25998",361530.733081728
"26642",0
"26841",6851
"26961",30499.331099907
"27124",0
"28245",0
"28935",20559
"29101",0
"29171",133539.02392359
"29460",0
"29918",0
"29956",73193.1318298138
"30026",27217.1485479483
"30033",225869.331180387
"30047",0
"30052",0
"30114",15135.0143868251
"30132",681649.317336834
"30147",0
"30187",27407
"30210",26931.8245487402
"30258",13347.8353737192
"30327",0
"30358",52290.1774129287
"30843",0
"31315",0
"31763",3
"31895",0
"32172",0
"32498",4
"32912",8
"33108",0
"33312",0
"33591",0
"33622",0
"33712",0
"33826",2
"34647",0
"35333",87297.9436258168
"35418",0
"35445",0
"35533",0
"35563",0
"35589",0
"35794",8669.03752395539
"36629",42365.3873891741
"36966",60665.7347999662
"37121",0
"37189",0
"37195",1226049.83061424
"37275",28391.3659612028
"37291",0
"37595",25808
"37954",0
"37963",0
"38255",0
"38260",1999.8407466532
"38279",0
"38302",0
"38333",0
"38340",6448
"38348",6449
"38380",313693.281172316
"38460",16827.6306204491
"38512",113403.047700547
"38532",200519.994032263
"40311",132806.740474249
"40969",0
"42512",0
"43088",0
"43329",18
"43547",2
"44189",0
"44293",79297.9433749673
"44735",13706
"44938",21397.6517906701
"45299",0
"47057",0
"47517",0
"47746",8897.66106159429
"47862",0
"48363",1495887.22713396
"48370",0
"48604",1
"49177",0
"49873",211050.84053995
"51081",0
"51133",0
"51429",140971.283561135
"51831",0
"52166",0
"52657",115283.307734192
"53009",0
"53789",0
"53968",81716.1387543167
"54114",51608
"54595",0
"55062",0
"55328",0
"55813",124761.510443903
"56318",0
"56623",0
"57874",14725.0637799965
"58457",0
"59023",0
"59837",334394.362140855
"60161",0
"60253",66744.9665491582
"60424",329666.114579432
"60583",2600071.25335537
"60934",0
"61906",6854
"62173",19305
"62229",63303.7278909404
"62253",5822.15413663111
"62262",6854
"62273",2
"62299",0
"62568",74635.618599912
"62720",758528.927385627
"62830",0
"62928",27416
"63089",0
"63146",115679.985862513
"63298",6989.85921277835
"63354",0
"63480",618031.998866217
"63543",2
"63613",6448
"63744",157.594871794872
"63759",524938.886612416
"63810",171142.558676442
"63935",19350
"63984",6853
"63995",469497.61322392
"64009",28430.7031528547
"64051",0
"64092",0
"64288",0
"64472",0
"64606",0
"64669",1
"65240",0
"65457",3171.69116640924
"65729",0
"67447",779248.641901725
"68197",33305.5461619266
"69252",0
"69322",20423.5461619267
"70122",85337.4734114583
"70132",0
"70137",0
"70310",0
"70592",6457
"71108",0
"71122",31773.9062314948
"71174",0
"71273",0
"71632",0
"72394",5
"72485",77523.9559872655
"72509",3
"72545",17792.2292334747
"73057",0
"73207",6853
"73353",48414.9761201389
"73663",0
"74622",56756.039433763
"74675",47569.9644714992
"74690",133792.471178183
"74879",76264.684831829
"75104",0
"75249",6591.29576061194
"75288",34895.3426811349
"75583",0
"75782",1
"77460",0
"77467",0
"77628",0
"77786",45706.0194834431
"78238",0
"78383",31840.864514961
"79161",0
"79767",0
"79921",13708
"81129",0
"82839",1
"83224",0
"83732",28386.3501581552
"84127",6455
"84335",0
"85576",0
"85927",374475.928828402
"87413",0
"88495",0
"90518",0
"91030",2
"91325",0
"91347",1071673.76105426
"91946",0
"91995",0
"92149",8
"92248",6853
"92263",6853
"92286",0
"92467",0
"92523",6
"92766",0
"92962",20147
"93053",1182338.28817799
"93287",6854
"93297",3
"93366",13708
"93376",0
"93477",148932.581637398
"93540",12898
"93646",6852
"93688",19213.8142857143
"93719",6453
"93757",0
"93768",0
"93795",6854
"93871",81838.3626281601
"93927",40
"93979",144
"94042",20560
"94104",0
"94118",15
"94190",1
"94228",27410
"94299",14932.6372589904
"94405",0
"94453",150663.772032107
"94625",0
"94649",0
"94729",180282.655538276
"94788",7
"94817",0
"94967",16222.0493454598
"95009",6453
"95027",0
"95064",25809
"95168",3146394.73849836
"95183",12914
"95221",209485.57606129
"95336",0
"95528",0
"95624",0
"95683",267.330043048991
"95714",20844.330043049
"95775",6576.66995695101
"95882",0
"96016",0
"96027",0
"96066",20552
"96153",6860
"96277",72
"96300",0
"96408",11
"96579",16
"96771",7029.13785387673
"97046",27842.5761335115
"97110",12898
"97139",38
"97158",484481.057045964
"97169",224578.7875996
"97209",4
"97311",19368
"97390",32002.9863658311
"97398",0
"97467",18
"97699",0
"99770",6845
"100496",0
"100762",0
"100796",4
"101270",0
"102033",6455
"102424",0
"102732",84
"102937",823714.078679691
"103440",0
"103907",10
"104031",3
"104269",0
"104302",12898
"104429",0
"104653",0
"105767",121591.947053845
"106116",271155.424164866
"106398",10
"106661",0
"106706",419996.94287398
"106737",0
"106760",0
"107015",6851
"107294",251679.983884181
"107423",194129.978047493
"107506",152884.191178241
"107942",0
"108082",23424.7737113572
"108186",1193155.02686235
"108469",732472.807483226
"108513",62090.934213951
"108539",0
"108569",0
"108670",131743.52999951
"108810",19453
"108934",8
"109377",0
"109453",28
"109563",0
"109796",10
"110364",19378
"110547",6466
"110677",6858
"110891",63
"110982",0
"111120",0
"111390",2
"111445",0
"112394",0
"112764",6
"113834",1
"114250",533594.299514743
"115347",8
"115901",9
"115940",19353
"115956",0
"116263",0
"116351",0
"116378",0
"116457",8404.53310966006
"116477",0
"116543",34290
"116548",47992
"116561",4
"116588",61678
"116891",0
"117164",32359.0103741324
"117179",0
"117190",2
"117225",0
"117279",113228.383290744
"117300",1482909.64488218
"117305",6818
"117310",25778
"117333",33437
"117391",0
"117550",45181
"117972",0
"118289",0
"118923",6460
"120991",20586
"123252",34295
"123814",41142
"124824",0
"125544",89083
"125663",30
"126519",363
"127235",68034.2981762666
"127789",79260.9149453433
"127808",12980
"128094",0
"128415",0
"129418",12
"130298",0
"130339",0
"131850",0
"132375",0
"132501",1
"132509",0
"132513",0
"132524",0
"132528",0
"132533",2
"132535",0
"133074",0
"133478",0
"133786",17461.132467832
"134170",0
"135634",32
"135701",7
"136287",0
"138369",0
"138674",0
"139872",1
"140620",0
"140637",0
"141446",0
"141953",771486.535764336
"143356",2
"145114",0
"146320",211522.226062572
"147260",6448
"148023",4
"148697",2
"150434",550306.309701763
"153122",36799.0656014656
"153555",39230.1692120975
"153720",6452
"154508",0
"154512",0
"154515",0
"154518",0
"154526",12970
"154531",0
"154534",0
"154536",9
"154538",0
"154543",18
"154547",0
"154552",0
"154558",38724
"154561",0
"154565",0
"154568",0
"154570",0
"154572",0
"154574",0
"154578",0
"154583",0
"154588",0
"154594",2
"154606",0
"154609",0
"154613",13448.1692120975
"154617",0
"154619",0
"154626",0
"154630",0
"154632",0
"154637",0
"154641",6459
"154644",0
"154646",0
"154650",0
"154652",2
"154656",0
"154660",0
"154663",3
"154829",28
"155333",0
"155686",12902
"157639",191492.858791828
"161315",6448
"164219",0
"165506",8
"166648",4
"166696",0
"166703",0
"166732",0
"166756",0
"167571",203
"167573",112
"167584",0
"167586",0
"167589",9
"167593",0
"167601",0
"167607",0
"167610",0
"167615",0
"167619",0
"167626",0
"167630",6451
"167635",0
"167639",0
"167642",9
"167648",0
"167650",0
"167655",0
"167658",0
"167660",0
"167663",0
"167666",0
"167672",28
"167677",0
"167681",0
"167686",5
"167688",0
"167691",0
"167695",2
"167698",0
"167700",0
"167706",0
"167711",45085.2727272727
"167714",0
"167717",0
"167720",0
"167722",0
"167727",0
"167730",0
"167732",20
"167735",0
"167741",0
"167746",0
"167752",0
"167755",0
"167757",0
"167764",0
"167770",0
"167780",0
"167784",0
"167786",0
"167790",0
"167792",0
"167795",1
"167801",0
"167803",0
"167808",0
"167812",0
"167814",0
"167819",0
"168003",0
"169108",0
"169962",7
"170033",37386.6004435994
"170068",12902
"170096",39
"170646",2
"170671",0
"170714",40
"170718",0
"170725",10
"170752",14
"170808",0
"170847",0
"170860",0
"170906",12
"170930",2
"170940",3
"171353",0
"171485",3
"172688",3
"172950",0
"172954",7
"172972",0
"172987",12
"172991",0
"174452",13816.9853716751
"174679",1
"175385",9
"175779",25798
"175994",42
"176222",0
"176915",0
"177019",0
"177033",13840
"177044",0
"177095",0
"177254",0
"177291",0
"177294",0
"177363",112
"177412",0
"177648",0
"177712",209.578171091445
"177807",60
"178165",58076
"178385",25862
"178542",6520
"178592",255
"178742",0
"179218",14
"179376",9
"179522",310
"179566",0
"179716",0
"179819",0
"179905",0
"179976",0
"180304",0
"180394",0
"180595",6451
"180844",0
"181164",16
"181264",22
"181826",0
"182281",6856
"183405",41117
"185614",3
"186459",0
"186470",0
"186482",0
"186493",0
"186504",0
"186524",0
"186537",10
"186543",12
"186597",0
"186628",0
"186673",1
"186688",14
"186696",0
"187450",0
"188072",20
"189211",0
"190184",26104.1417547759
"192631",63
"193013",0
"193412",2
"195080",6593.71428571429
"195691",0
"199373",0
"200346",0
"201839",0
"203862",3
"205430",7
"205910",0
"206935",0
"208172",0
"208700",79793.488197752
"208919",0
"208982",12940
"209054",0
"209174",0
"209196",0
"209245",2
"209318",0
"209340",0
"209445",0
"209456",0
"209495",0
"209541",0
"209597",0
"209637",0
"209696",0
"209715",0
"209784",0
"209806",0
"209840",0
"209897",0
"209911",0
"209924",0
"210002",0
"210029",25956
"210089",0
"210198",88352.8234349707
"210272",6458
"210612",0
"210771",41248.2861777112
