"","x"
"20713",16
"20930",2
"21160",17
"21281",4
"21622",14
"21765",1
"22143",17
"22368",11
"22749",3
"22818",8
"22924",4
"22945",4
"23089",16
"23142",4
"23273",12
"23537",1
"23653",9
"23804",33
"24810",2
"25140",10
"25307",15
"25599",8
"25796",33
"25856",18
"25907",3
"26001",29
"26331",31
"26474",3
"26649",7
"27133",4
"27414",89
"27487",4
"27635",2
"27891",2
"28001",80
"28067",13
"28536",1
"28798",4
"29517",2
"30908",6
"31448",2
"32582",15
"33565",5
"35383",17
"35464",21
"35613",9
"35897",3
"36803",2
"37079",6
"37188",5
"37211",7
"37251",13
"37702",17
"38038",2
"38232",6
"39161",3
"39184",12
"40791",8
"41883",4
"42981",3
"43493",2
"44293",25
"44522",31
"46052",1
"47625",3
"47659",14
"47702",16
"47716",44
"47744",5
"48363",43
"48593",1
"48948",3
"49796",4
"50393",9
"50873",2
"52172",11
"52286",1
"54489",5
"56046",1
"56541",2
"59560",15
"59756",8
"60307",7
"60923",20
"60966",4
"61318",2
"62026",1
"62874",3
"63139",10
"63897",3
"66493",4
"70323",19
"71284",3
"73271",25
"73721",7
"75963",1
"77614",6
"79189",7
"80579",1
"83320",1
"83836",1
"85652",3
"87206",21
"88295",2
"90912",1
"91408",2
"91888",3
"93595",5
"93922",9
"94208",3
"94726",8
"95032",2
"97313",4
"101291",3
"102005",4
"102645",1
"104796",3
"106302",7
"108114",53
"116502",3
"125850",1
"126808",1
"127320",3
"127747",38
"127836",14
"129843",4
"130087",4
"132305",1
"135675",2
"139797",3
"150434",14
"150512",1
"154596",4
"157107",3
"163957",4
"165785",4
"166978",28
"175210",4
"175984",7
"176045",3
"178224",1
"183965",1
"184691",2
"185065",1
"187400",6
"192358",1
"192377",5
"192398",1
"192425",1
"200809",2
"201690",7
"206309",1
"207486",16
"210928",6
"213195",1
"220755",2
"227073",2
"229642",2
"263959",3
"291589",2
"294048",3
"294060",3
"294062",6
"296353",1
"300715",2
"304400",2
"318256",5
"324433",1
"329358",1
"367060",2
"647056",13
"655500",52
"86758",4
"60253",5
"339405",1
"154623",1
"355999",1
"339614",1
"274044",2
"231082",3
"215119",12
"202606",2
"154556",4
"139983",2
"135234",3
"126322",3
"116413",1
"111449",1
"59975",1
"50394",5
"22298",1
"19298",3
"13266",4
"12857",3
"3592",3
"121",10
"255",9
"276",143
"305",5
"314",22
"511",18
"519",27
"740",4
"762",2
"881",8
"1531",31
"2093",2
"2711",227
"2856",5
"3179",4
"3440",2
"3622",11
"3686",16
"4079",16
"4295",19
"4422",116
"5205",4
"5541",3
"5621",13
"5825",12
"5906",12
"6001",3
"6113",6
"6169",5
"6577",3
"6704",2
"6766",4
"7146",5
"7561",5
"7791",28
"7823",3
"7942",4
"8008",12
"8168",3
"8580",2
"8741",3
"8831",16
"8866",21
"8885",16
"8984",10
"9097",2
"9306",4
"9760",7
"10012",12
"10553",91
"10775",2
"11351",12
"11949",26
"12504",8
"13072",6
"13530",9
"14194",2
"14467",4
"14820",6
"14881",8
"15262",11
"15347",2
"15421",1
"15535",22
"16379",1
"16472",2
"17347",3
"17405",20
"17737",9
"17894",19
"19170",30
"19242",26
"19385",2
"19609",3
"22167",6
"22257",13
"22684",17
"22737",90
"22808",9
"22874",8
"22999",5
"23115",3
"23357",5
"23397",15
"23670",9
"24057",15
"24278",15
"24348",17
"24465",13
"24996",9
"25223",56
"25846",1
"26841",3
"27415",9
"27423",7
"27494",18
"27952",3
"28422",11
"30735",11
"35137",3
"35371",16
"35451",10
"35599",5
"36524",2
"36747",1
"36916",3
"37202",29
"37347",13
"38071",2
"38230",8
"38434",5
"39888",2
"42944",2
"43876",3
"43949",3
"44032",33
"44207",35
"45053",2
"47381",2
"47611",12
"47660",10
"47742",13
"50600",13
"52662",5
"58153",8
"60698",2
"60985",7
"62587",1
"65776",2
"68301",3
"69474",5
"71290",3
"73416",23
"74479",4
"83365",41
"84888",4
"91166",1
"97957",4
"101971",5
"103640",1
"115974",2
"123995",3
"126031",5
"126159",2
"129551",5
"130116",3
"130971",12
"134509",4
"139672",5
"153224",15
"153230",31
"156332",3
"158265",1
"166999",9
"168444",12
"171473",5
"171988",3
"172207",2
"175999",8
"184231",11
"186273",2
"193419",14
"193430",7
"193467",11
"198903",3
"202716",5
"203080",2
"203707",2
"206771",5
"206920",6
"211206",6
"217825",12
"224235",2
"235085",1
"254466",31
"264746",9
"268959",3
"274263",5
"279007",35
"280056",24
"281506",1
"281512",1
"281524",2
"281542",3
"281547",1
"281556",3
"281572",11
"281585",1
"281591",1
"281603",6
"282604",5
"304068",9
"323046",2
"326807",3
"392735",1
"437285",1
"455382",3
"549580",1
"601303",15
"618599",7
"636657",4
"651129",16
"655451",6
"655575",4
"656424",8
"643064",2
"628535",1
"311901",1
"415888",4
"325098",1
"363267",4
"203670",1
"9976",1
"3158",1
"240",1
"18967",1
"70477",1
"322128",2
"15",20
"68",1
"275",4
"306",10
"452",2
"470",18
"982",2
"1180",6
"1991",10
"2017",6
"3220",20
"3670",29
"4396",5
"5022",7
"5065",15
"5768",19
"5843",13
"5883",5
"6028",4
"6737",7
"6771",3
"7283",2
"7495",5
"7735",3
"7794",23
"8036",7
"8365",6
"8706",64
"8879",22
"9193",5
"9348",9
"9669",2
"9743",7
"9885",4
"10315",26
"11012",2
"11287",71
"11322",7
"11365",11
"12258",4
"13040",36
"13186",3
"13659",5
"13772",1
"15825",2
"16385",10
"16475",2
"17231",6
"17373",15
"17867",2
"18372",8
"19100",2
"19253",5
"19555",2
"19763",3
"21593",5
"21633",16
"22088",29
"22176",1
"22394",4
"22425",1
"22682",17
"22700",3
"22750",20
"22788",3
"22866",29
"22882",18
"22959",5
"23088",6
"23225",22
"24090",11
"24263",9
"24747",7
"25568",5
"25755",16
"25862",17
"26874",17
"27368",4
"27416",26
"27432",15
"27456",4
"27493",3
"27533",4
"28070",11
"28110",56
"29001",1
"29528",9
"30254",6
"31340",28
"31785",1
"33168",1
"36952",3
"37329",2
"38199",9
"38406",6
"38425",5
"38785",3
"43849",4
"44296",3
"44525",7
"44993",3
"47628",6
"47637",11
"47675",2
"47701",6
"47704",17
"47714",13
"47719",3
"47756",12
"47779",9
"49531",3
"51608",5
"52181",3
"58389",3
"59499",1
"62352",3
"63620",1
"66988",7
"72987",2
"73656",4
"77346",3
"84481",5
"87030",7
"91089",4
"100827",4
"103507",2
"116987",12
"123645",2
"125129",10
"126806",14
"126912",43
"127234",5
"129872",8
"130137",2
"131082",1
"138466",7
"142447",1
"146303",6
"153218",3
"157072",7
"158710",18
"172021",13
"175479",1
"176011",5
"177539",14
"181377",2
"181739",6
"184030",4
"185244",2
"193399",10
"193416",6
"193436",6
"198448",4
"202659",15
"205061",8
"205144",2
"206885",3
"206917",30
"219320",3
"224234",2
"227163",3
"227174",3
"232688",4
"260635",2
"263081",16
"264749",5
"267140",2
"278951",2
"279317",3
"281492",5
"305318",7
"322322",4
"383416",2
"424944",1
"424946",1
"424950",1
"424955",1
"476366",1
"495725",6
"655585",14
"655772",5
"545969",1
"226152",7
"199223",4
"489985",11
"169636",4
"447964",13
"390803",1
"50859",1
"181853",4
"51698",14
"466",2
"528",32
"958",3
"1177",20
"1550",1
"1969",9
"5533",2
"8526",2
"8724",4
"14414",4
"17368",1
"18936",1
"23396",1
"43129",3
"63112",2
"172352",2
"202973",8
"130037",1
"17181",11
"2940",11
"208",2
"336",3
"890",5
"1011",3
"1959",7
"2123",3
"3459",2
"5839",4
"5885",6
"5962",17
"8459",40
"8505",6
"8721",20
"9063",5
"10002",15
"12966",4
"13594",9
"15152",4
"17996",7
"19233",2
"19736",13
"22174",1
"23070",2
"23980",4
"25018",2
"27122",8
"27641",3
"38415",5
"42659",4
"43494",1
"45479",1
"46469",1
"47683",7
"47759",3
"47774",4
"47776",4
"47784",4
"47802",2
"52173",2
"58018",1
"60919",6
"63068",2
"63171",10
"63224",2
"77363",4
"94518",2
"139881",2
"164849",6
"169848",3
"214793",3
"215973",5
"234371",1
"313999",3
"656426",2
"488561",5
"313043",1
"227434",1
"240463",1
"150340",3
"74215",4
"12406",6
"125914",1
"24762",1
"310",3
"811",39
"847",7
"953",2
"1605",8
"1936",10
"2114",2
"3081",7
"3173",4
"3836",13
"5762",2
"5926",27
"5967",1
"6225",2
"6300",23
"6690",7
"7476",4
"7974",1
"9178",1
"11274",117
"11432",1
"12016",12
"12612",7
"15433",4
"15564",4
"16660",1
"19590",2
"22714",9
"22830",3
"23098",17
"23199",3
"23775",4
"23831",1
"26623",3
"27694",2
"31572",1
"35885",1
"37242",11
"43193",3
"44556",3
"46197",3
"47645",3
"47685",4
"47753",9
"49830",1
"49978",2
"52176",1
"54681",3
"59759",1
"63134",14
"69166",4
"70234",1
"76073",1
"84776",5
"85007",1
"88006",6
"88016",2
"126840",3
"127074",1
"130079",3
"139592",2
"139606",1
"139621",2
"139633",2
"139660",1
"139669",1
"139685",2
"139690",1
"139718",3
"139724",1
"139727",9
"139740",1
"139746",1
"139752",1
"139762",1
"139776",1
"139785",1
"139792",1
"139816",1
"139824",1
"139832",1
"139838",2
"139846",1
"139853",1
"139871",1
"139892",1
"139905",1
"139914",1
"139920",1
"139950",1
"139966",1
"139988",1
"167383",1
"193401",14
"212975",2
"258693",2
"285543",1
"300692",1
"300694",1
"300697",1
"300699",1
"300701",1
"300703",1
"300705",1
"300708",1
"300710",1
"300712",1
"300714",1
"300717",1
"300719",1
"300722",1
"300725",1
"300728",1
"300731",1
"300735",1
"300737",1
"300740",1
"300744",1
"300746",1
"300748",2
"300753",1
"300755",1
"300757",1
"300759",1
"300762",1
"440664",1
"448954",1
"139715",3
"28434",4
"139951",5
"22172",1
"139600",1
"90059",2
"37376",2
"37234",1
"27241",2
"22662",1
"17509",1
"9607",2
"7569",5
"3153",6
"154",35
"210",45
"404",5
"760",4
"796",7
"801",4
"859",13
"905",5
"1359",3
"1702",4
"2063",2
"2119",9
"3047",2
"3194",4
"3911",8
"4797",4
"5480",1
"5550",15
"5579",4
"5779",4
"5989",1
"6318",7
"6663",6
"6751",6
"7295",4
"7694",7
"8019",5
"8078",1
"8182",9
"8363",10
"9074",38
"10671",2
"11291",2
"11890",1
"14093",1
"15091",4
"17342",4
"17599",1
"17875",1
"18230",4
"18755",1
"19410",13
"21851",1
"22622",3
"23079",4
"23224",7
"24397",4
"25758",22
"26714",61
"27874",7
"28170",1
"28979",10
"35948",4
"36732",18
"37123",2
"37166",14
"37307",24
"38109",1
"38210",1
"38231",1
"39314",1
"39940",10
"41806",2
"43700",1
"44469",11
"44683",2
"44771",2
"46160",1
"47619",4
"47632",44
"47640",3
"47648",7
"47715",9
"47720",4
"47809",4
"49655",2
"53574",2
"58617",9
"62375",2
"74143",6
"76186",3
"87763",8
"89112",7
"90204",5
"92622",1
"99679",12
"100093",1
"101850",4
"122968",2
"126460",14
"127102",3
"127665",4
"129013",2
"130173",1
"131439",4
"135283",12
"141698",17
"156704",2
"157280",2
"160207",2
"166358",6
"173233",1
"184962",13
"189415",2
"202706",2
"205437",1
"206888",2
"206904",6
"206924",1
"216872",1
"216901",3
"223963",2
"227173",8
"232637",1
"234877",1
"274290",5
"280282",1
"281516",5
"281566",4
"302869",7
"465435",1
"482901",2
"549999",2
"648138",1
"651119",4
"454885",2
"275809",4
"236512",2
"217464",2
"197403",6
"50618",3
"27950",11
"24294",1
"676",22
"1160",12
"1191",7
"1235",5
"1271",22
"1447",2
"1506",2
"1846",17
"1923",15
"1957",3
"2072",2
"2153",2
"2198",12
"2401",7
"2480",7
"2523",11
"2676",3
"2845",41
"3426",19
"3597",6
"4069",2
"4364",10
"4389",12
"4444",25
"4587",29
"4631",8
"4703",8
"4848",6
"4961",4
"5246",2
"5447",2
"5595",30
"5631",8
"5694",9
"5817",1
"5936",5
"5999",3
"6149",2
"6176",6
"6380",2
"6415",12
"6441",16
"6473",6
"6624",6
"6759",2
"7093",2
"7442",1
"7828",36
"8178",4
"8455",2
"9130",2
"9611",1
"9707",2
"10801",1
"11810",112
"11849",9
"11853",95
"11867",31
"11881",15
"11899",7
"11909",6
"11917",8
"11933",1
"12367",72
"12395",3
"12577",14
"12927",17
"14382",10
"15013",1
"15649",2
"15874",3
"16173",45
"17138",3
"17260",13
"17955",2
"18041",8
"18198",2
"18401",1
"18563",62
"18692",4
"18793",3
"19179",3
"20004",2
"20015",14
"20030",10
"20036",21
"20053",17
"20061",15
"20075",30
"20136",9
"20155",4
"20181",5
"20203",16
"20206",19
"20211",15
"20235",31
"20249",6
"20274",9
"20284",1
"20311",4
"20328",107
"20351",2
"20365",1
"20373",47
"20424",12
"20436",5
"20445",31
"20487",40
"20539",3
"20552",9
"20568",16
"20577",7
"20596",36
"20663",10
"20676",21
"20718",5
"20722",6
"20754",37
"20764",7
"20781",7
"20796",20
"20821",3
"20854",11
"20866",11
"20912",4
"20924",5
"20963",5
"20979",3
"21001",17
"21027",11
"21066",40
"21103",4
"21116",15
"21123",10
"21140",17
"21176",4
"21214",33
"21237",7
"21251",9
"21298",1
"21332",5
"21344",5
"21354",4
"21579",15
"22150",4
"22631",6
"22644",4
"22694",2
"22774",1
"22834",7
"22860",11
"22928",2
"22968",1
"23092",1
"23129",2
"23136",2
"23196",1
"23282",5
"23296",5
"24132",1
"24763",3
"25100",11
"25998",11
"26642",1
"26961",4
"27124",6
"28245",1
"28935",12
"29101",1
"29171",17
"29460",1
"29918",2
"29956",10
"30026",11
"30033",23
"30047",2
"30052",2
"30114",9
"30132",48
"30147",1
"30187",5
"30210",8
"30258",5
"30327",1
"30358",10
"30843",1
"31315",1
"31763",4
"31895",1
"32172",1
"32498",3
"32912",6
"33108",1
"33312",1
"33591",5
"33622",1
"33712",2
"33826",3
"34647",1
"35333",5
"35418",2
"35445",1
"35533",1
"35563",1
"35589",2
"35794",5
"36629",23
"36966",11
"37121",3
"37189",2
"37195",17
"37275",5
"37291",2
"37595",11
"37954",4
"37963",7
"38255",2
"38260",5
"38279",2
"38302",2
"38333",1
"38340",2
"38348",6
"38380",10
"38460",6
"38512",10
"38532",10
"40311",17
"40969",1
"42512",1
"43088",2
"43329",3
"43547",4
"44189",2
"44735",3
"44938",7
"45299",1
"47057",3
"47517",9
"47746",3
"47862",2
"48370",1
"48604",4
"49177",1
"49873",13
"51081",2
"51133",1
"51429",9
"51831",1
"52166",1
"52657",11
"53009",1
"53789",3
"53968",19
"54114",16
"54595",2
"55062",1
"55328",1
"55813",7
"56318",1
"56623",2
"57874",4
"58457",4
"59023",1
"59837",7
"60161",1
"60424",13
"60583",57
"60934",1
"61906",4
"62173",4
"62229",9
"62253",11
"62262",2
"62273",2
"62299",3
"62568",13
"62720",27
"62830",2
"62928",11
"63089",2
"63146",10
"63298",6
"63354",4
"63480",3
"63543",3
"63613",4
"63744",3
"63759",32
"63810",10
"63935",6
"63984",3
"63995",22
"64009",5
"64051",1
"64092",3
"64288",1
"64472",1
"64606",1
"64669",3
"65240",1
"65457",4
"65729",1
"67447",26
"68197",9
"69252",1
"69322",4
"70122",14
"70132",5
"70137",5
"70310",2
"70592",3
"71108",2
"71122",8
"71174",1
"71273",2
"71632",2
"72394",3
"72485",20
"72509",5
"72545",7
"73057",1
"73207",8
"73353",7
"73663",1
"74622",16
"74675",12
"74690",35
"74879",2
"75104",2
"75249",3
"75288",3
"75583",2
"75782",2
"77460",1
"77467",2
"77628",1
"77786",7
"78238",2
"78383",4
"79161",3
"79767",1
"79921",5
"81129",1
"82839",2
"83224",4
"83732",6
"84127",6
"84335",2
"85576",1
"85927",15
"87413",1
"88495",4
"90490",9
"91030",7
"91325",1
"91347",40
"91946",2
"91995",5
"92031",10
"92149",5
"92248",12
"92263",6
"92286",1
"92467",4
"92523",8
"92766",4
"92962",8
"93167",15
"93287",6
"93297",2
"93366",3
"93376",4
"93477",14
"93540",8
"93646",5
"93688",4
"93719",2
"93757",3
"93768",4
"93795",3
"93871",10
"93927",3
"93979",2
"94104",3
"94118",3
"94190",2
"94228",4
"94299",8
"94405",1
"94453",12
"94625",1
"94649",1
"94729",16
"94788",5
"94817",2
"94967",9
"95009",3
"95027",1
"95064",3
"95168",44
"95183",7
"95221",4
"95336",2
"95528",2
"95624",9
"95683",2
"95714",6
"95775",3
"95882",4
"96016",2
"96027",1
"96066",3
"96153",2
"96300",5
"96408",4
"96579",4
"96771",5
"97046",7
"97110",4
"97139",11
"97169",7
"97209",7
"97311",4
"97390",5
"97398",6
"97467",2
"97699",2
"99770",5
"100496",1
"100762",7
"100796",10
"101270",2
"102033",8
"102424",2
"102732",3
"102937",13
"103440",1
"103907",9
"104031",4
"104269",2
"104302",9
"104429",3
"104653",3
"106116",18
"106398",4
"106661",2
"106706",5
"106737",1
"106760",1
"107015",2
"107294",4
"107423",3
"107506",6
"107942",3
"108082",8
"108186",18
"108469",17
"108513",4
"108539",3
"108569",1
"108670",9
"108810",4
"108934",2
"109377",2
"109453",6
"109563",1
"109796",3
"110364",5
"110547",4
"110677",6
"110891",3
"110982",1
"111120",1
"111390",2
"111445",1
"112394",3
"112764",7
"113834",3
"114250",4
"115347",8
"115901",6
"115940",21
"115956",3
"116263",2
"116351",1
"116378",1
"116457",4
"116477",1
"116543",5
"116548",15
"116561",2
"116588",4
"116891",1
"117164",2
"117179",1
"117190",3
"117225",2
"117279",3
"117300",4
"117305",6
"117310",4
"117333",5
"117391",2
"117550",13
"117972",2
"118289",2
"118923",3
"120991",4
"123252",4
"123814",5
"124824",2
"125544",5
"125663",13
"126519",4
"127235",22
"127789",5
"127808",4
"128094",5
"128415",1
"129418",3
"130298",1
"130339",10
"131850",3
"132375",4
"132501",2
"132509",1
"132513",1
"132524",1
"132528",1
"132533",2
"132535",2
"133074",1
"133478",3
"133786",3
"134170",1
"135634",4
"135701",5
"136287",1
"138369",1
"138674",1
"139872",4
"140620",1
"140637",4
"141446",1
"141953",11
"143356",3
"145114",1
"146320",4
"147260",3
"148023",6
"148697",2
"153122",7
"153555",4
"153720",3
"154508",1
"154512",2
"154515",2
"154518",1
"154526",4
"154531",1
"154534",1
"154536",4
"154538",1
"154543",5
"154547",1
"154552",1
"154558",14
"154561",1
"154565",1
"154568",1
"154570",7
"154572",1
"154574",1
"154578",2
"154583",1
"154588",1
"154594",6
"154606",1
"154609",1
"154613",15
"154617",1
"154619",1
"154626",1
"154630",1
"154632",1
"154637",1
"154641",2
"154644",1
"154646",1
"154650",6
"154652",2
"154656",1
"154660",2
"154663",3
"154829",7
"154880",4
"155333",1
"155686",4
"157639",4
"161315",2
"164219",3
"165506",3
"166648",4
"166696",1
"166703",1
"166732",1
"166756",2
"167571",31
"167573",4
"167584",1
"167586",9
"167589",2
"167593",1
"167601",2
"167607",1
"167610",9
"167615",1
"167619",1
"167626",1
"167630",3
"167635",9
"167639",1
"167642",3
"167648",1
"167650",1
"167655",1
"167658",1
"167660",2
"167663",1
"167666",1
"167672",4
"167677",1
"167681",3
"167686",5
"167688",3
"167691",1
"167695",4
"167698",4
"167700",1
"167706",6
"167711",33
"167714",1
"167717",1
"167720",1
"167722",2
"167727",1
"167730",1
"167732",2
"167735",1
"167741",1
"167746",1
"167752",3
"167755",1
"167757",1
"167764",1
"167770",1
"167780",1
"167784",1
"167786",1
"167790",1
"167792",1
"167795",2
"167801",2
"167803",2
"167808",1
"167812",1
"167814",1
"167819",1
"168003",4
"169108",3
"169962",3
"170033",6
"170068",6
"170096",3
"170646",4
"170671",3
"170714",3
"170718",1
"170725",6
"170752",7
"170808",3
"170847",3
"170860",1
"170906",4
"170930",2
"170940",7
"171353",1
"171485",3
"172688",5
"172950",3
"172954",5
"172972",1
"172987",2
"172991",1
"174452",8
"174679",2
"175385",3
"175779",6
"175994",3
"176222",3
"176915",1
"177019",3
"177033",3
"177044",1
"177095",4
"177254",4
"177291",1
"177294",1
"177363",3
"177412",1
"177648",1
"177712",5
"177807",5
"178165",12
"178385",7
"178542",2
"178592",14
"178742",2
"179218",2
"179376",5
"179522",16
"179566",1
"179716",2
"179819",2
"179905",3
"179976",4
"180304",2
"180394",2
"180595",5
"180844",5
"181164",2
"181264",2
"181826",4
"182281",3
"183405",4
"185614",10
"186459",2
"186470",1
"186482",1
"186493",1
"186504",1
"186524",1
"186537",5
"186543",4
"186597",2
"186628",1
"186673",3
"186688",3
"186696",4
"187450",1
"188072",2
"189211",2
"190184",3
"192631",2
"193013",3
"193412",3
"195080",5
"195691",1
"199373",1
"200346",2
"201839",3
"203862",5
"205430",4
"205910",2
"206935",3
"208172",1
"208700",9
"208919",1
"208982",3
"209054",1
"209174",1
"209196",1
"209245",4
"209318",1
"209340",1
"209445",1
"209456",1
"209495",1
"209541",1
"209597",1
"209637",2
"209696",1
"209715",2
"209784",2
"209806",1
"209840",2
"209897",1
"209911",1
"209924",1
"210002",1
"210029",4
"210089",1
"210198",7
"210272",4
"210612",3
"210771",7
"210819",3
"210892",10
"210933",4
"211340",2
"211408",2
"211430",3
"211432",2
"211442",10
"211600",8
"211809",2
"211889",1
"211924",1
"212024",2
"212380",1
"212585",1
"212769",1
"213740",4
"213742",1
"213746",2
"213749",1
"213753",3
"213760",1
"213762",1
"213765",1
"213768",1
"213771",2
"213774",2
"213776",1
"213780",2
"213788",4
"213790",1
"214237",2
"214964",4
"215279",6
"215290",6
"216517",5
"216757",8
"216861",8
"218201",2
"219030",3
"219445",1
"219867",3
"221758",3
"221841",1
"222515",2
"223208",2
"224219",1
"225744",1
"227937",1
"228197",1
"228922",3
"229973",1
"230581",5
"231206",1
"231269",1
"234651",4
"235119",2
"235580",6
"235747",1
"235821",1
"235982",2
"236130",1
"236135",2
"236365",1
"236498",1
"236502",4
"236540",3
"236808",2
"236876",2
"236991",5
"237133",4
"237163",1
"237577",1
"237684",4
"237703",3
"237720",2
"237745",1
