"","x"
"972",24749.2880940837
"974",118959.656994917
"975",33820
"976",233.853989882666
"977",161744.177147757
"978",0
"979",34330.2235908513
"983",39213.4095876043
"984",38332.2576789249
"985",372.294043646985
"988",0
"993",64779.846023189
"995",93744.5317793995
"997",51766.3612405322
"999",258757.710336232
"1002",81926.4405060354
"1005",43899.3847392583
"1006",19120.9763597431
"1012",98932.6075939895
"1015",102642.883956299
"1020",502503.993206199
"1021",19469.4938775098
"1022",201719.683187185
"1028",104911.582106997
"1029",11198.1664988318
"1030",5445.6400603269
"1034",24697.425923548
"1035",17619.63200913
"1042",0
"1044",10784.8424993298
"1051",31954.6547402951
"1053",42014.8290702785
"1054",91453.8321943461
"1061",55587.5422557573
"1062",48145.4536914655
"1063",14716.1469386354
"1065",34926.8622061508
"1068",36899.4954143223
"1069",163469.482355013
"1070",22000.4621208416
"1072",7056.60745677055
"1073",129828.891949696
"1075",49644.136725416
"1076",89579.6414219922
"1078",46283.5866945459
"1081",21176.9068418587
"1083",21133.4998476903
"1086",439704.36307173
"1088",264180.39194393
"1091",14003.5556370949
"1093",61307.7497321314
"1095",15269.5988080114
"1096",118368.869885313
"1097",32666.2204269484
"1102",36519.0762880011
"1105",75850.0950191679
"1106",171599.217640548
"1107",112561.102734063
"1108",26116.7153852434
"1109",141539.513036138
"1112",54844.0200495778
"1113",134703.547772471
"1115",38140.6130443792
"1117",52511.4503638413
"1120",86937.8369151647
"1121",45010.0598996981
"1124",64648.0312117101
"1126",25835.3765815092
"1127",16235.8407547717
"1128",76949.5448957128
"1133",49211.245172574
"1136",89416.8008248397
"1141",86525.1320255042
"1143",58434.3344528632
"1145",51436.5833934035
"1149",147613.22211261
"1150",119722.05292
"1152",52591.1484149921
"1156",52759.2209849056
"1158",208826.763389215
"1159",74672.1755072087
"1160",32194.2302407323
"1161",38065.474634087
"1165",98709.252912622
"1170",0
"1171",71249.3336605975
"1179",125162.522074675
"1185",109675.085829005
"1186",20190.1221452924
"1187",29742.0565103618
"1191",490.623231665994
"1193",22721.0215725127
"1197",28099.0273271647
"1198",54933.5871867942
"1199",78732.5523939832
"1201",12789.2327824321
"1204",0
"1206",62136.4831281686
"1208",18113.3228862481
"1209",3382
"1210",8.40555555555556
"1212",139288.942589793
"1213",80970.170404862
"1215",16617.32105948
"1216",69688.2072775577
"1217",31931.1676456899
"1220",7142.05080223867
"1226",75604.1192496197
"1229",241184.385189596
"1230",218589.17022512
"1231",142634.862918635
"1232",43928.4200834666
"1233",5874.64357677355
"1239",21940.6621588159
"1242",15307.4095525178
"1244",12572.6199601372
"1245",23519.5012044828
"1247",62514.4959643316
"1251",78993.1127775795
"1252",43990.7795133539
"1253",6833.06764633306
"1257",62282.2532257077
"1260",170674.348931625
"1265",59851.7136987123
"1267",68483.7266275065
"1268",106491.919941717
"1273",0
"1277",265122.986189583
"1279",29993.9033484636
"1281",12292.7124649787
"1283",8028.84015551302
"1284",2607.27428054402
"1285",33830
"1296",11749.3573262956
"1299",75249.9614235016
"1300",116627.439299222
"1305",234117.038338506
"1306",25343.6879735621
"1307",71399.7291926034
"1308",4417.85105204374
"1309",8300.29930824679
"1310",34.9220238095238
"1311",69476.644492842
"1312",61917.8593946803
"1313",10572.6630921961
"1314",936.385924905071
"1316",51934.6537744698
"1319",55767.3763151335
"1321",101069.06440343
"1324",75073.9076017267
"1327",41541.4762723481
"1328",59779.0093789029
"1329",24286.9688845136
"1330",6735.00108787387
"1331",48817.6745946501
"1333",22607.8736133892
"1334",44416.6015602475
"1336",9010.13061606448
"1343",0
"1346",117392.275930987
"1347",14539.5400711361
"1349",42220.9547347531
"1350",80992.1906774434
"1351",67977.7544599495
"1352",68878.3682002774
"1354",28980.8723180273
"1355",48248.5700367827
"1356",45068.1320422049
"1357",4395.02522029936
"1358",100122.540588818
"1359",97.5467504717506
"1360",42975.8575573925
"1362",46596.662860002
"1363",175911.81764306
"1364",213872.026859173
"1365",41158.2267128229
"1367",42342.9057465434
"1372",72451.1660563643
"1373",106777.886818322
"1375",47911.7182967862
"1376",661.477696419221
"1378",26786.3540265574
"1380",26043.5402708281
"1382",11829.1627439933
"1385",16445.1955323445
"1386",24641.0301880326
"1387",34731.4166384608
"1389",10802.6133808412
"1390",2295.94395049395
"1391",28394.7283003254
"1396",66093.6891422937
"1399",72005.1776791847
"1402",0
"1404",31424.6416498318
"1408",36027.3605556402
"1412",806.022239982241
"1414",168008.300772392
"1417",44991.6975004656
"1421",41330.9904894683
"1424",4436.89103363956
"1427",28634.4659571213
"1428",8297.54062333758
"1429",74095.0399291771
"1430",128016.979778116
"1432",39737.8518190089
"1433",16130.5394090482
"1434",148790.628773141
"1437",33620.4979848774
"1438",171053.868573787
"1439",67381.8340688071
"1440",89038.7112534765
"1442",229.807678269443
"1443",46447.7199683761
"1444",68335.1463067255
"1451",92741.0395005556
"1453",46611.4279233795
"1456",65978.5031752362
"1457",41974.0325503502
"1459",0
"1461",46381.1829151385
"1467",31054.750465094
"1469",5228.94805024696
"1473",29885.5639614876
"1474",47294.275162377
"1475",47307.6485992255
"1477",79118.5188966526
"1480",568.49083131025
"1481",108917.292555309
"1486",823.671275374953
"1489",116708.611740938
"1490",29432.9504681843
"1492",42003.7172411329
"1497",153498.469670845
"1498",66616.8001552279
"1499",10629.8489461283
"1500",83116.5153311186
"1504",87956.9580128384
"1509",31770.8217722185
"1510",41674.5649498265
"1511",33668.8898848568
"1512",99232.4100800124
"1514",36337.7398579081
"1516",113006.369152162
"1518",24623.5785127081
"1519",33848.6092967424
"1520",97089.5408968255
"1523",59661.4388612989
"1525",57334.0260028265
"1526",9325.63999946012
"1529",1010.47973244138
"1531",319376.581324031
"1532",377325.112890443
"1541",95752.1483037218
"1542",44434.1021970271
"1543",48013.2257296715
"1544",0
"1546",21100.0639134584
"1548",12647.4502270936
"1551",105348.777864818
"1554",59383.2479015972
"1555",83805.2975680565
"1562",16942.0666030001
"1563",84724.5946785839
"1564",51.2697302697303
"1565",65169.4398404632
"1567",135779.840763272
"1571",77824.9178164569
"1572",134728.558067221
"1574",0
"1576",145992.188721569
"1584",54659.4699078377
"1585",21554.6283247073
"1586",5667.82575165487
"1587",75791.161977609
"1591",7606.78245428825
"1592",329245.273069099
"1594",77640.2412654073
"1596",28705.5675995175
"1597",172022.031525161
"1598",23457.438084242
"1599",898.255573472799
"1605",55056.3174148139
"1608",63502.1351527267
"1609",36054.2018537871
"1611",45472.3822157754
"1613",90992.7494516608
"1614",59242.3126825781
"1617",23332.7796156201
"1620",13351.7142191077
"1622",39927.3411993729
"1624",87576.8887485654
"1625",3425.47549019608
"1626",44.4754901960784
"1627",21848.962447064
"1635",0
"1640",53.4413780663781
"1641",110417.239912456
"1642",38123.3921248929
"1645",37397.0932292206
"1647",99414.1909822446
"1648",74564.6581219576
"1651",0
"1652",1
"1653",18595.7056562003
"1656",13615.7910938369
"1658",11442.1465035221
"1661",0
"1662",45377.0510857572
"1663",6818.65391327083
"1665",79507.3962144285
"1666",0
"1667",24757.7702238037
"1670",12208.4005108494
"1671",81378.1641365897
"1675",38971.7739391911
"1676",448296.548518059
"1678",33711.4432246901
"1685",31822.4024389267
"1686",0
"1689",228053.546475137
"1691",41406.4740420327
"1695",12989.5224292472
"1703",22826.0894544993
"1707",94672.2088165165
"1708",24320.5790903579
"1709",20806.8566023465
"1715",81261.7150803828
"1718",163824.275255033
"1724",23860.3451532471
"1727",42881.8897674379
"1730",8019.0062935888
"1731",60433.8058899031
"1733",85602.9207272776
"1734",11494.2516224735
"1735",51703.3210989114
"1738",122342.060221766
"1740",37395.6782327122
"1743",235000.944986025
"1744",200959.934837031
"1746",22777.6121302535
"1750",14651.4650433289
"1753",30.5968253968254
"1754",183266.953289529
"1756",40839.8360777664
"1757",10487.6452744112
"1758",52189.6500698605
"1760",13736.4700174927
"1761",16877.1828758199
"1763",6281.85289480091
"1767",153796.667751994
"1768",0
"1772",121461.812384441
"1775",27410.6575105798
"1776",69503.1971276028
"1777",178320.149737829
"1778",294764.643468321
"1779",12274.2047876104
"1781",3760.2414300825
"1783",18216.3611109093
"1784",100064.132602861
"1785",43080.7496999985
"1787",67606.8614230018
"1790",14908.2356357584
"1793",37532.1252660366
"1797",25206.4716326431
"1804",93696.547461354
"1807",28.491341991342
"1808",78370.4195375699
"1809",236708.769778823
"1812",130280.349553053
"1815",82887.1165442231
"1818",64851.1657228854
"1819",152377.146603678
"1822",37032.9126190141
"1824",4338.7371240679
"1828",16858.877422861
"1830",39608.6729515448
"1834",23538.0186074941
"1835",27177.7714290701
"1836",0
"1838",247.361155028546
"1839",86496.0738331084
"1840",85215.3579288196
"1841",34974.9737854935
"1842",193572.788605832
"1843",0
"1845",15429.0324731896
"1846",23472.220207543
"1848",60375.8531317994
"1850",42968.5462525037
"1854",56234.1790403612
"1856",49609.6862787026
"1857",19607.095104317
"1858",12794.2798680324
"1862",10333.7774085469
"1864",63574.2768967224
"1869",12796.0134852841
"1871",63190.0959764964
"1873",100166.294549335
"1874",286049.405560465
"1876",432.457338490542
"1878",33977.3254430989
"1879",50793.5704925365
"1880",31049.3175614099
"1882",143408.441943855
"1884",51202.5155430224
"1886",18782.30729714
"1887",15393.2905386697
"1889",29314.8415872784
"1890",48572.6084743231
"1893",8321.40233970591
"1894",62376.3786621651
"1896",0
"1898",1492.75974107592
"1900",54052.2352359421
"1904",911.105915922107
"1907",79795.8100110241
"1912",8.51785714285714
"1914",60527.5019981043
"1917",3736.54765229048
"1922",111801.265599371
"1926",59943.7104159561
"1928",61.6456349206349
"1930",0
"1932",66287.9628261976
"1933",8634.15257655223
"1936",40206.3058843571
"1940",22680.3816718091
"1941",12950.0153479225
"1943",4794.3257168928
"1944",50208.1562868201
"1947",11667.268686631
"1951",17622.7094353489
"1956",3383
"1958",6978.52804765595
"1959",2997.8175149412
"1960",205.817312670989
"1962",3382
"1964",55015.4668476727
"1965",12063.4041313579
"1970",172360.123426256
"1973",7716.77039121241
"1974",9144.91233493255
"1975",68978.7835511022
"1976",20650.2312167972
"1978",29.2482142857143
"1979",7881.06746490562
"1980",82033.4967104012
"1981",21337.7408433822
"1982",27852.6491726643
"1983",15104.4672625463
"1988",4867.81105172089
"1990",376.987948846675
"1993",21082.1200699807
"1995",0
"1996",2439.01877833022
"1998",31608.61412001
"1999",43340.871872174
"2001",25401.5622323119
"2003",48632.9638692128
"2006",53090.5494336558
"2008",36137.8044147774
"2012",36944.7351973955
"2013",33209.5073444101
"2014",0
"2015",586.259937284937
"2017",212072.389776903
"2018",717.268917489506
"2019",68757.5385364547
"2021",33874.5685966553
"2022",340588.190667022
"2023",18170.5749554016
"2024",110027.125177094
"2025",114355.742899404
"2026",6495.49417070017
"2027",19171.9823934297
"2032",5348.32532567717
"2035",95118.4651050208
"2036",39756.9033167573
"2037",20776.7879954202
"2038",0
"2039",85008.9102329172
"2040",81889.829307167
"2042",2644.474295416
"2043",75660.2776395148
"2045",18816.8985932315
"2046",105042.361812542
"2050",20062.4072031671
"2055",46635.8598862669
"2056",46245.0210071339
"2057",30063.0632489783
"2058",2701.29414472005
"2059",43191.1511498613
"2060",56334.859671143
"2063",125345.464001631
"2066",9038.40736177904
"2071",110652.442850195
"2072",13715.8876048954
"2079",66045.4636019992
"2082",37946.3298084341
"2084",35275.0333681639
"2088",13773.081195152
"2089",1093.73707231021
"2092",28712.2679777382
"2093",228138.686652837
"2094",40535.6159839991
"2098",15115.759374677
"2099",3268.55759660693
"2100",35351.5540927182
"2101",1596.74259116594
"2102",10378.2043621375
"2107",31037.1820911495
"2108",14699.7432177229
"2109",41636.3395767217
"2112",58494.0598084389
"2113",14556.315002056
"2114",65623.4555008039
"2116",3048.6940001433
"2117",45694.6283338345
"2118",0
"2121",232.759734486173
"2128",33832.8095424005
"2129",45800.9224307848
"2130",811.829857715385
"2131",34558.4594887878
"2134",19638.2156069278
"2135",76039.9800872454
"2137",34166.7687290077
"2138",139012.368752178
"2142",0
"2143",2192.82308851279
"2144",3613.67389163124
"2145",11598.5443550499
"2148",57504.5374656105
"2149",27357.5954928989
"2153",13245.0092618538
"2154",0
"2157",19745.4518028716
"2158",0
"2159",822.830894708384
"2160",20218.9403219579
"2161",2390.57401008953
"2164",29936.5573871175
"2165",38633.13179821
"2170",150345.941308351
"2172",162976.842860292
"2178",22633.2842362558
"2181",26893.7164073192
"2183",77924.7881584131
"2186",51862.9162077189
"2191",105289.633807761
"2193",394.987316775296
"2194",0
"2198",152105.451448938
"2199",7814.45209465889
"2204",17529.1595245508
"2205",22407.4981120807
"2208",236281.395700523
"2209",225328.056045648
"2210",27952.4519940092
"2211",0
"2212",163729.344215981
"2213",49449.5866680613
"2216",319.692400600488
"2218",71825.8436483363
"2219",11595.2047990544
"2220",25031.8377356537
"2225",37703.7017238819
"2226",50539.7735381104
"2229",30194.0412699822
"2232",66686.5498931976
"2234",59527.3990017438
"2235",50288.0362215841
"2236",25287.59644695
"2239",30812.6405695345
"2240",41677.8193022801
"2241",42624.6038205768
"2248",148358.907655169
"2249",18321.6654733672
"2250",612.935412781233
"2251",16702.2794118869
"2256",30790.4501230445
"2262",0
"2263",24860.2523080286
"2264",4064.20893766554
"2266",57916.5818406461
"2271",115541.79310578
"2273",50946.6910983853
"2274",70868.2560553548
"2277",20419.0088832094
"2278",40580.7819568587
"2280",24990.7686873901
"2281",33422.907930437
"2283",147.772976451653
"2286",73404.7650565649
"2287",27605.3358391297
"2294",30332.7273134884
"2296",0
"2298",87751.1234089623
"2299",13572.6999786975
"2300",60272.6341099658
"2304",0
"2308",2186.72770114707
"2309",25108.1051113472
"2310",493.7042019092
"2311",173202.281598445
"2312",0
"2313",6785.72975709046
"2315",47593.2784127628
"2318",16942.4482852763
"2319",29807.2249703172
"2321",44744.4267547791
"2325",19721.1528492695
"2326",106647.157046132
"2327",229219.254761898
"2329",3382
"2330",68397.7331358489
"2331",130.853675899264
"2336",24947.989870541
"2339",3382
"2340",56585.0705292072
"2341",25973.7410828292
"2342",10930.9525026592
"2343",374.899157786657
"2344",0
"2348",32468.8141887643
"2349",124859.265012956
"2350",63568.842145632
"2352",69011.8756994222
"2353",28288.5063855439
"2354",9885.09231243032
"2355",10065.9622908977
"2358",15653.6845091388
"2359",0
"2364",3293.24389782045
"2367",136590.945456627
"2369",66727.5737300135
"2371",58427.7218753672
"2373",12381.4899654229
"2374",71717.0912092853
"2375",17730.272011392
"2376",61367.5669725613
"2378",45350.2007583235
"2380",5744.3589936051
"2383",44381.7832189863
"2385",132834.740945472
"2389",3352.60848595849
"2393",167378.43901426
"2395",0
"2396",33073.9838284686
"2402",21743.7976260177
"2403",39719.1846098753
"2407",10383.6416098703
"2408",39178.7178901331
"2409",0
"2410",26622.5363828645
"2412",95.2575428656311
"2413",31019.8746327338
"2414",10407.6791071426
"2415",79390.7808207555
"2416",92636.4235789979
"2420",35232.2477164153
"2421",7381.24601300619
"2425",16455.3049002443
"2426",21277.3461800042
"2427",20248.8356304752
"2428",87922.8963987125
"2430",45302.0137882072
"2432",187441.727864307
"2433",40913.2356213509
"2437",12606.8582954769
"2438",0
"2439",18449.8552952358
"2440",14943.6945403888
"2441",23782.439558183
"2442",5
"2443",19259.593643444
"2444",85.0759421134421
"2445",106477.647143194
"2446",116195.306476299
"2449",61707.7357687283
"2452",127549.073338407
"2453",175158.806318105
"2454",262.316450669214
"2455",23526.5384652066
"2458",1121.24781452208
"2459",103167.431541176
"2463",16834.2482509896
"2465",24255.5350021313
"2466",8652.68207363099
"2468",6842.64036884417
"2469",137155.570014809
"2470",1132.42341579773
"2471",2000.49927825429
"2472",362438.401565029
"2478",1227.75401116005
"2479",84432.3899103262
"2480",67766.6913414252
"2482",38037.2892074591
"2483",46704.7459978333
"2484",153761.364818858
"2487",81472.1294710567
"2489",39174.8192399011
"2490",9348.73898904355
"2493",65372.22082925
"2494",27637.9370300966
"2495",59739.4517112253
"2496",66287.3498648151
"2498",81410.393998843
"2499",27504.2413952396
"2504",0
"2509",0
"2511",22294.581454034
"2513",148327.900117983
"2514",0
"2515",2650.95965700966
"2517",2117.60002220002
"2520",46446.1929462265
"2521",428.496801237977
"2522",11728.6070545837
"2523",27315.9355577016
"2524",25529.2518180024
"2525",83004.2833075216
"2527",8079.00373085539
"2530",19438.7398445712
"2533",6457.16805485827
"2534",22664.3517169231
"2535",0
"2539",0
"2540",59377.2598962793
"2542",2639.01563436564
"2544",19387.904618085
"2545",101711.835963785
"2546",78732.0401005888
"2547",32844.2878410746
"2548",14635.3125116421
"2549",13954.1548827374
"2550",29978.2255846698
"2551",51476.3794283211
"2554",0
"2557",26394.7916262485
"2558",142676.9962893
"2560",0
"2561",20092.2356357585
"2562",70675.2583610825
"2565",0
"2570",243.531746014153
"2571",57238.0446274546
"2572",0
"2574",141835.991211735
"2575",196684.280826927
"2576",231804.998085884
"2577",17483.8993436643
"2578",0
"2579",46917.3960306354
"2581",808.029035641065
"2583",237136.680146657
"2585",71763.4699248136
"2586",13063.419159258
"2587",37327.4081279394
"2588",25066.1855562457
"2589",34502.4154271477
"2590",27579.5179275803
"2592",10608.2677306892
"2593",0
"2596",9124.49828043691
"2599",14285.9993313867
"2602",39023.1745780775
"2603",62491.5452409782
"2604",65868.7867184205
"2605",35770.0408745677
"2607",115609.6802591
"2608",25873.8158635611
"2609",20644.0558309878
"2610",0
"2611",77920.4200350914
"2614",24167.1158254394
"2617",0
"2623",5597.83985790352
"2624",0
"2625",0
"2629",7411.7051681709
"2630",11495.311196287
"2634",142.128771228771
"2635",95445.7932202247
"2638",8217.35919401734
"2642",121664.061517839
"2643",855.635098888041
"2644",27752.8137236032
"2645",3854.62086857587
"2646",0
"2647",52993.1061279138
"2652",107175.821092244
"2654",100363.21421748
"2655",41717.295044372
"2656",56783.0484449248
"2657",401.364216409067
"2658",29481.9060260692
"2661",14570.034591716
"2662",47818.2529812182
"2663",211.622695693763
"2665",9169.94353152754
